locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_ligni_dw23_GCF_016865525_2_00764	CDS	312	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
Sodalis_ligni_dw23_GCF_016865525_2_00765	CDS	2289	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
Sodalis_ligni_dw23_GCF_016865525_2_00766	CDS	735	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Sodalis_ligni_dw23_GCF_016865525_2_00767	CDS	1416	ftsP		COG2132	Cell division protein FtsP
Sodalis_ligni_dw23_GCF_016865525_2_00768	CDS	831	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
Sodalis_ligni_dw23_GCF_016865525_2_00769	CDS	915	rhaS_1			HTH-type transcriptional activator RhaS
Sodalis_ligni_dw23_GCF_016865525_2_00770	CDS	666	yghB		COG0586	Inner membrane protein YghB
Sodalis_ligni_dw23_GCF_016865525_2_00771	CDS	1197	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
Sodalis_ligni_dw23_GCF_016865525_2_00772	CDS	996	tolQ_1			Tol-Pal system protein TolQ
Sodalis_ligni_dw23_GCF_016865525_2_00773	CDS	423	exbD_1		COG0848	Biopolymer transport protein ExbD
Sodalis_ligni_dw23_GCF_016865525_2_00774	CDS	900	yghA	1.-.-.-		putative oxidoreductase YghA
Sodalis_ligni_dw23_GCF_016865525_2_00775	CDS	441				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00776	CDS	108				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00777	CDS	228				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00778	CDS	738	esaR_1			Transcriptional activator protein EsaR
Sodalis_ligni_dw23_GCF_016865525_2_00779	CDS	1179	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
Sodalis_ligni_dw23_GCF_016865525_2_00780	CDS	402	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
Sodalis_ligni_dw23_GCF_016865525_2_00781	CDS	288				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00782	CDS	567				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00783	CDS	297				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00784	CDS	222				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00785	CDS	360	arsC	1.20.4.1		Arsenate reductase
Sodalis_ligni_dw23_GCF_016865525_2_00786	CDS	993				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00787	CDS	876	dat	2.6.1.21		D-alanine aminotransferase
Sodalis_ligni_dw23_GCF_016865525_2_00788	CDS	1119	livJ_2		COG0683	Leu/Ile/Val-binding protein
Sodalis_ligni_dw23_GCF_016865525_2_00789	CDS	918	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
Sodalis_ligni_dw23_GCF_016865525_2_00790	CDS	312				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00791	CDS	1020				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00792	CDS	876	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
Sodalis_ligni_dw23_GCF_016865525_2_00793	CDS	714	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
Sodalis_ligni_dw23_GCF_016865525_2_00794	CDS	1101				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00795	CDS	1212				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00796	CDS	588				IS1182 family transposase ISYen4
Sodalis_ligni_dw23_GCF_016865525_2_00797	CDS	603				IS1182 family transposase ISYen4
Sodalis_ligni_dw23_GCF_016865525_2_00798	CDS	4362				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00799	CDS	345				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00800	CDS	219				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00801	CDS	573				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00802	CDS	120				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00803	CDS	216				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00804	CDS	609	acuR_1			Transcriptional regulator AcuR
Sodalis_ligni_dw23_GCF_016865525_2_00805	CDS	873				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00806	CDS	1248	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
Sodalis_ligni_dw23_GCF_016865525_2_00807	CDS	981	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
Sodalis_ligni_dw23_GCF_016865525_2_00808	CDS	1986	arnA			Bifunctional polymyxin resistance protein ArnA
Sodalis_ligni_dw23_GCF_016865525_2_00809	CDS	903	arnD	3.5.1.-		putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
Sodalis_ligni_dw23_GCF_016865525_2_00810	CDS	1671	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
Sodalis_ligni_dw23_GCF_016865525_2_00811	CDS	351	arnE_1			putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
Sodalis_ligni_dw23_GCF_016865525_2_00812	CDS	384	arnF			putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
Sodalis_ligni_dw23_GCF_016865525_2_00813	CDS	1353	gudP_1			putative glucarate transporter
Sodalis_ligni_dw23_GCF_016865525_2_00814	CDS	819	Dml	4.1.3.32		2,3-dimethylmalate lyase
Sodalis_ligni_dw23_GCF_016865525_2_00815	CDS	2013	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
Sodalis_ligni_dw23_GCF_016865525_2_00816	CDS	1608				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00817	CDS	1611	tsr_1		COG0840	Methyl-accepting chemotaxis protein I
Sodalis_ligni_dw23_GCF_016865525_2_00818	CDS	966	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
Sodalis_ligni_dw23_GCF_016865525_2_00819	CDS	990	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
Sodalis_ligni_dw23_GCF_016865525_2_00820	CDS	924	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
Sodalis_ligni_dw23_GCF_016865525_2_00821	CDS	384				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00822	CDS	921				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00823	CDS	183				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00824	CDS	159				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00825	CDS	750	nagR_1		COG2188	HTH-type transcriptional repressor NagR
Sodalis_ligni_dw23_GCF_016865525_2_00826	CDS	624				IS3 family transposase ISSde10
Sodalis_ligni_dw23_GCF_016865525_2_00827	CDS	330				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00828	CDS	1113				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00829	CDS	648	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
Sodalis_ligni_dw23_GCF_016865525_2_00830	CDS	921				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00831	CDS	1488	pchA	1.2.1.96		4-hydroxybenzaldehyde dehydrogenase (NADP(+))
Sodalis_ligni_dw23_GCF_016865525_2_00832	CDS	954	hcaR_1			Hca operon transcriptional activator HcaR
Sodalis_ligni_dw23_GCF_016865525_2_00833	CDS	909	dmlR_5			HTH-type transcriptional regulator DmlR
Sodalis_ligni_dw23_GCF_016865525_2_00834	CDS	1266	estB_1	3.1.1.-	COG1680	Esterase EstB
Sodalis_ligni_dw23_GCF_016865525_2_00835	CDS	1020	adhT_1	1.1.1.1		Alcohol dehydrogenase
Sodalis_ligni_dw23_GCF_016865525_2_00836	CDS	1149				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00837	CDS	648				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00838	CDS	399				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00839	tRNA	76				tRNA-Phe(gaa)
Sodalis_ligni_dw23_GCF_016865525_2_00840	CDS	2157	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
Sodalis_ligni_dw23_GCF_016865525_2_00841	CDS	909	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
Sodalis_ligni_dw23_GCF_016865525_2_00842	CDS	273	yggX		COG2924	putative Fe(2+)-trafficking protein
Sodalis_ligni_dw23_GCF_016865525_2_00843	CDS	1086	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
Sodalis_ligni_dw23_GCF_016865525_2_00844	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
Sodalis_ligni_dw23_GCF_016865525_2_00845	CDS	723				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00846	CDS	1134	hemW		COG0635	Heme chaperone HemW
Sodalis_ligni_dw23_GCF_016865525_2_00847	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
Sodalis_ligni_dw23_GCF_016865525_2_00848	CDS	555				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00849	CDS	1557	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
Sodalis_ligni_dw23_GCF_016865525_2_00850	CDS	984	yggR		COG2805	putative protein YggR
Sodalis_ligni_dw23_GCF_016865525_2_00851	CDS	864	rhaR_2			HTH-type transcriptional activator RhaR
Sodalis_ligni_dw23_GCF_016865525_2_00852	CDS	828	rhaS_2			HTH-type transcriptional activator RhaS
Sodalis_ligni_dw23_GCF_016865525_2_00853	CDS	1257	rhaA_1	5.3.1.14	COG4806	L-rhamnose isomerase
Sodalis_ligni_dw23_GCF_016865525_2_00854	CDS	834	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
Sodalis_ligni_dw23_GCF_016865525_2_00855	CDS	294	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
Sodalis_ligni_dw23_GCF_016865525_2_00856	CDS	444	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
Sodalis_ligni_dw23_GCF_016865525_2_00857	CDS	564				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00858	CDS	957	gshB	6.3.2.3	COG0189	Glutathione synthetase
Sodalis_ligni_dw23_GCF_016865525_2_00859	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
Sodalis_ligni_dw23_GCF_016865525_2_00860	CDS	834	nucM	3.1.21.-	COG2356	Nuclease NucM
Sodalis_ligni_dw23_GCF_016865525_2_00861	CDS	465	sprT			Protein SprT
Sodalis_ligni_dw23_GCF_016865525_2_00862	CDS	1398	galP			Galactose-proton symporter
Sodalis_ligni_dw23_GCF_016865525_2_00863	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
Sodalis_ligni_dw23_GCF_016865525_2_00864	CDS	231				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00865	CDS	1899	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
Sodalis_ligni_dw23_GCF_016865525_2_00866	CDS	918	speB	3.5.3.11	COG0010	Agmatinase
Sodalis_ligni_dw23_GCF_016865525_2_00867	CDS	1995	tktA_1	2.2.1.1	COG0021	Transketolase 1
Sodalis_ligni_dw23_GCF_016865525_2_00868	CDS	756	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Sodalis_ligni_dw23_GCF_016865525_2_00869	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Sodalis_ligni_dw23_GCF_016865525_2_00870	CDS	1077	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
Sodalis_ligni_dw23_GCF_016865525_2_00871	CDS	918	mscS		COG0668	Small-conductance mechanosensitive channel
Sodalis_ligni_dw23_GCF_016865525_2_00872	CDS	645	argO		COG1279	Arginine exporter protein ArgO
Sodalis_ligni_dw23_GCF_016865525_2_00873	CDS	726			COG2968	26 kDa periplasmic immunogenic protein
Sodalis_ligni_dw23_GCF_016865525_2_00874	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
Sodalis_ligni_dw23_GCF_016865525_2_00875	CDS	657	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
Sodalis_ligni_dw23_GCF_016865525_2_00876	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
Sodalis_ligni_dw23_GCF_016865525_2_00877	CDS	954	kdgT_1			2-keto-3-deoxygluconate permease
Sodalis_ligni_dw23_GCF_016865525_2_00878	CDS	297	dtnK_1	2.7.1.219	COG3395	D-threonate kinase
Sodalis_ligni_dw23_GCF_016865525_2_00879	CDS	981	dtnK_2	2.7.1.219	COG3395	D-threonate kinase
Sodalis_ligni_dw23_GCF_016865525_2_00880	CDS	984	pdxA2_1	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Sodalis_ligni_dw23_GCF_016865525_2_00881	CDS	633	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
Sodalis_ligni_dw23_GCF_016865525_2_00882	CDS	600	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
Sodalis_ligni_dw23_GCF_016865525_2_00883	CDS	330	zapA		COG3027	Cell division protein ZapA
Sodalis_ligni_dw23_GCF_016865525_2_00884	CDS	582				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00885	CDS	1314	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
Sodalis_ligni_dw23_GCF_016865525_2_00886	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
Sodalis_ligni_dw23_GCF_016865525_2_00887	CDS	1230	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
Sodalis_ligni_dw23_GCF_016865525_2_00888	CDS	1101	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
Sodalis_ligni_dw23_GCF_016865525_2_00889	CDS	408	gcvH		COG0509	Glycine cleavage system H protein
Sodalis_ligni_dw23_GCF_016865525_2_00890	CDS	2865	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
Sodalis_ligni_dw23_GCF_016865525_2_00891	CDS	687				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00892	CDS	849	mntB_1			Manganese transport system membrane protein MntB
Sodalis_ligni_dw23_GCF_016865525_2_00893	CDS	858	mntB_2			Manganese transport system membrane protein MntB
Sodalis_ligni_dw23_GCF_016865525_2_00894	CDS	855	mntB_3		COG1121	Manganese transport system ATP-binding protein MntB
Sodalis_ligni_dw23_GCF_016865525_2_00895	CDS	924	yfeA		COG0803	Periplasmic chelated iron-binding protein YfeA
Sodalis_ligni_dw23_GCF_016865525_2_00896	CDS	477	mntR		COG1321	Transcriptional regulator MntR
Sodalis_ligni_dw23_GCF_016865525_2_00897	CDS	2310				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00898	CDS	708				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00899	CDS	648				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00900	CDS	306				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00901	CDS	1266	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
Sodalis_ligni_dw23_GCF_016865525_2_00902	CDS	300	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
Sodalis_ligni_dw23_GCF_016865525_2_00903	CDS	993	pfkA_1	2.7.1.11		ATP-dependent 6-phosphofructokinase
Sodalis_ligni_dw23_GCF_016865525_2_00904	CDS	444	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
Sodalis_ligni_dw23_GCF_016865525_2_00905	CDS	654				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00906	CDS	945	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
Sodalis_ligni_dw23_GCF_016865525_2_00907	CDS	936	sorC_1		COG2390	Sorbitol operon regulator
Sodalis_ligni_dw23_GCF_016865525_2_00908	CDS	987	ygfZ		COG0354	tRNA-modifying protein YgfZ
Sodalis_ligni_dw23_GCF_016865525_2_00909	CDS	267	sdhE			FAD assembly factor SdhE
Sodalis_ligni_dw23_GCF_016865525_2_00910	CDS	426	ygfX			Inner membrane protein YgfX
Sodalis_ligni_dw23_GCF_016865525_2_00911	CDS	519	fldB_1		COG0716	Flavodoxin 2
Sodalis_ligni_dw23_GCF_016865525_2_00912	CDS	900	xerD_3		COG4974	Tyrosine recombinase XerD
Sodalis_ligni_dw23_GCF_016865525_2_00913	CDS	717	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
Sodalis_ligni_dw23_GCF_016865525_2_00914	CDS	1731	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
Sodalis_ligni_dw23_GCF_016865525_2_00915	CDS	930	prfB		COG1186	Peptide chain release factor RF2
Sodalis_ligni_dw23_GCF_016865525_2_00916	CDS	1323	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
Sodalis_ligni_dw23_GCF_016865525_2_00917	tRNA	74				tRNA-Gly(ccc)
Sodalis_ligni_dw23_GCF_016865525_2_00918	CDS	174				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00919	CDS	96				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00920	CDS	135				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00921	CDS	645	codB_2		COG1457	Cytosine permease
Sodalis_ligni_dw23_GCF_016865525_2_00922	CDS	435		2.3.1.-		Acetyltransferase
Sodalis_ligni_dw23_GCF_016865525_2_00923	CDS	492				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00924	CDS	375				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00925	CDS	573				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00926	CDS	291				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00927	CDS	966	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
Sodalis_ligni_dw23_GCF_016865525_2_00928	CDS	561	sigL		COG1595	ECF RNA polymerase sigma factor SigL
Sodalis_ligni_dw23_GCF_016865525_2_00929	CDS	366				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00930	CDS	960	lsrD_1			Autoinducer 2 import system permease protein LsrD
Sodalis_ligni_dw23_GCF_016865525_2_00931	CDS	981	rbsC_2		COG1172	Ribose import permease protein RbsC
Sodalis_ligni_dw23_GCF_016865525_2_00932	CDS	1482	fruK_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
Sodalis_ligni_dw23_GCF_016865525_2_00933	CDS	984	lsrB_1			Autoinducer 2-binding protein LsrB
Sodalis_ligni_dw23_GCF_016865525_2_00934	CDS	144				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00935	CDS	888	perR			HTH-type transcriptional regulator PerR
Sodalis_ligni_dw23_GCF_016865525_2_00936	CDS	1263				hypothetical protein
	repeat_region	375				
Sodalis_ligni_dw23_GCF_016865525_2_00937	CDS	318	gdx		COG2076	Guanidinium exporter
Sodalis_ligni_dw23_GCF_016865525_2_00938	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
Sodalis_ligni_dw23_GCF_016865525_2_00939	CDS	837				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00940	CDS	363				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00941	CDS	189	psiE		COG3223	Protein PsiE
Sodalis_ligni_dw23_GCF_016865525_2_00942	CDS	567		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
Sodalis_ligni_dw23_GCF_016865525_2_00943	CDS	813	mipA_1		COG3713	MltA-interacting protein
Sodalis_ligni_dw23_GCF_016865525_2_00944	CDS	678	tctD		COG0745	Transcriptional regulatory protein tctD
Sodalis_ligni_dw23_GCF_016865525_2_00945	CDS	1356	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
Sodalis_ligni_dw23_GCF_016865525_2_00946	CDS	591	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
Sodalis_ligni_dw23_GCF_016865525_2_00947	CDS	447				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00948	CDS	546				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00949	CDS	240				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00950	CDS	978	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
Sodalis_ligni_dw23_GCF_016865525_2_00951	CDS	1659	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
Sodalis_ligni_dw23_GCF_016865525_2_00952	CDS	846	uppP_2	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Sodalis_ligni_dw23_GCF_016865525_2_00953	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
Sodalis_ligni_dw23_GCF_016865525_2_00954	CDS	1848	yejM_1		COG3083	Inner membrane protein YejM
Sodalis_ligni_dw23_GCF_016865525_2_00955	CDS	927	panS		COG0385	Pantothenate precursors transporter PanS
Sodalis_ligni_dw23_GCF_016865525_2_00956	CDS	2190				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00957	CDS	102				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00958	CDS	651				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00959	CDS	1269	umuC_1		COG0389	Protein UmuC
Sodalis_ligni_dw23_GCF_016865525_2_00960	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
Sodalis_ligni_dw23_GCF_016865525_2_00961	CDS	1209	aatB	2.6.1.1	COG0436	Aspartate aminotransferase
Sodalis_ligni_dw23_GCF_016865525_2_00962	CDS	1221	pyrG_1	6.3.4.2		CTP synthase
Sodalis_ligni_dw23_GCF_016865525_2_00963	CDS	924	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Sodalis_ligni_dw23_GCF_016865525_2_00964	CDS	1176	doeA_1	3.5.4.44	COG0006	Ectoine hydrolase
Sodalis_ligni_dw23_GCF_016865525_2_00965	CDS	1095	menC_1	4.2.1.113		o-succinylbenzoate synthase
Sodalis_ligni_dw23_GCF_016865525_2_00966	CDS	1176	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
Sodalis_ligni_dw23_GCF_016865525_2_00967	CDS	768	glnQ_2			Glutamine transport ATP-binding protein GlnQ
Sodalis_ligni_dw23_GCF_016865525_2_00968	CDS	723	yecS_1		COG0765	L-cystine transport system permease protein YecS
Sodalis_ligni_dw23_GCF_016865525_2_00969	CDS	819	glnH_1		COG0834	Glutamine-binding periplasmic protein
Sodalis_ligni_dw23_GCF_016865525_2_00970	CDS	903				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00971	CDS	786	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Sodalis_ligni_dw23_GCF_016865525_2_00972	CDS	726				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00973	CDS	963				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00974	CDS	261				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00975	CDS	1029	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
Sodalis_ligni_dw23_GCF_016865525_2_00976	CDS	1587				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00977	CDS	723				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00978	CDS	1158	ydhP		COG2814	Inner membrane transport protein YdhP
Sodalis_ligni_dw23_GCF_016865525_2_00979	CDS	927	occR			Octopine catabolism/uptake operon regulatory protein OccR
Sodalis_ligni_dw23_GCF_016865525_2_00980	CDS	1284	lysA	4.1.1.20		Diaminopimelate decarboxylase
Sodalis_ligni_dw23_GCF_016865525_2_00981	CDS	657	hxpA_1	3.1.3.22	COG0637	Hexitol phosphatase A
Sodalis_ligni_dw23_GCF_016865525_2_00982	CDS	885	catM_1			HTH-type transcriptional regulator CatM
Sodalis_ligni_dw23_GCF_016865525_2_00983	CDS	465				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00984	CDS	1014	galR		COG1609	HTH-type transcriptional regulator GalR
Sodalis_ligni_dw23_GCF_016865525_2_00985	CDS	252				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00986	CDS	681				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00987	CDS	441				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00988	CDS	717				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00989	CDS	2157	aas		COG0204	Bifunctional protein Aas
Sodalis_ligni_dw23_GCF_016865525_2_00990	CDS	1221	lplT			Lysophospholipid transporter LplT
Sodalis_ligni_dw23_GCF_016865525_2_00991	CDS	1041	tas		COG0667	Protein tas
Sodalis_ligni_dw23_GCF_016865525_2_00992	CDS	150	ygdR_1			putative lipoprotein YgdR
Sodalis_ligni_dw23_GCF_016865525_2_00993	CDS	741				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_00994	CDS	693	mutH		COG3066	DNA mismatch repair protein MutH
Sodalis_ligni_dw23_GCF_016865525_2_00995	CDS	528	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
Sodalis_ligni_dw23_GCF_016865525_2_00996	CDS	2250	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
Sodalis_ligni_dw23_GCF_016865525_2_00997	CDS	873	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
Sodalis_ligni_dw23_GCF_016865525_2_00998	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
Sodalis_ligni_dw23_GCF_016865525_2_00999	CDS	513				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_01000	CDS	606				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_01001	CDS	456				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_01002	CDS	357				hypothetical protein
Sodalis_ligni_dw23_GCF_016865525_2_01003	CDS	3411	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
Sodalis_ligni_dw23_GCF_016865525_2_01004	CDS	2886	ptrA_1	3.4.24.55	COG1025	Protease 3
Sodalis_ligni_dw23_GCF_016865525_2_01005	CDS	3555	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
Sodalis_ligni_dw23_GCF_016865525_2_01006	CDS	1860	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
Sodalis_ligni_dw23_GCF_016865525_2_01007	CDS	1335	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
Sodalis_ligni_dw23_GCF_016865525_2_01008	CDS	1260	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
Sodalis_ligni_dw23_GCF_016865525_2_01009	tRNA	77				tRNA-Met(cat)
Sodalis_ligni_dw23_GCF_016865525_2_01010	tRNA	77				tRNA-Met(cat)
Sodalis_ligni_dw23_GCF_016865525_2_01011	CDS	1167	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
