locus_tag	ftype	length_bp	gene	EC_number	COG	product
GIPEGOCE_00714	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
GIPEGOCE_00715	CDS	768	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
GIPEGOCE_00716	CDS	540	iscR		COG1959	HTH-type transcriptional regulator IscR
GIPEGOCE_00717	CDS	306				hypothetical protein
GIPEGOCE_00718	CDS	840	pstS_2		COG0226	Phosphate-binding protein PstS
GIPEGOCE_00719	CDS	519				hypothetical protein
GIPEGOCE_00720	CDS	282				hypothetical protein
GIPEGOCE_00721	CDS	165				hypothetical protein
GIPEGOCE_00722	CDS	225				hypothetical protein
GIPEGOCE_00723	CDS	663	yhjX_1			putative MFS-type transporter YhjX
GIPEGOCE_00724	CDS	477	yhjX_2			putative MFS-type transporter YhjX
GIPEGOCE_00725	CDS	654	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
GIPEGOCE_00726	CDS	543				hypothetical protein
GIPEGOCE_00727	CDS	2124	fusA_1		COG0480	Elongation factor G
GIPEGOCE_00728	CDS	468	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
GIPEGOCE_00729	CDS	954	yclQ		COG4607	Petrobactin-binding protein YclQ
GIPEGOCE_00730	CDS	981	yclN		COG4606	Petrobactin import system permease protein YclN
GIPEGOCE_00731	CDS	1023	yclO		COG4605	Petrobactin import system permease protein YclO
GIPEGOCE_00732	CDS	759	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
GIPEGOCE_00733	CDS	357	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GIPEGOCE_00734	CDS	456	yfdC_1		COG2116	Inner membrane protein YfdC
GIPEGOCE_00735	CDS	261	yfdC_2		COG2116	Inner membrane protein YfdC
GIPEGOCE_00736	CDS	192				hypothetical protein
GIPEGOCE_00737	CDS	666	comEC		COG0658	ComE operon protein 3
GIPEGOCE_00738	CDS	282				hypothetical protein
GIPEGOCE_00739	CDS	618	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
GIPEGOCE_00740	CDS	423	flhA_2		COG1298	Flagellar biosynthesis protein FlhA
GIPEGOCE_00741	CDS	435				hypothetical protein
GIPEGOCE_00742	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
GIPEGOCE_00743	CDS	885				hypothetical protein
GIPEGOCE_00744	CDS	1203				hypothetical protein
GIPEGOCE_00745	CDS	906				hypothetical protein
GIPEGOCE_00746	CDS	1116				hypothetical protein
GIPEGOCE_00747	CDS	975	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
GIPEGOCE_00748	CDS	1068	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
GIPEGOCE_00749	CDS	969	bamB		COG1520	Outer membrane protein assembly factor BamB
GIPEGOCE_00750	CDS	1479	der		COG1160	GTPase Der
GIPEGOCE_00751	CDS	219	yfgJ			putative protein YfgJ
GIPEGOCE_00752	CDS	1557				hypothetical protein
GIPEGOCE_00753	CDS	600				hypothetical protein
GIPEGOCE_00754	CDS	447	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
GIPEGOCE_00755	CDS	498	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
GIPEGOCE_00756	CDS	204				hypothetical protein
GIPEGOCE_00757	CDS	918	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GIPEGOCE_00758	CDS	882	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GIPEGOCE_00759	CDS	567	ywrO	1.6.99.-	COG2249	General stress protein 14
GIPEGOCE_00760	CDS	288	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
GIPEGOCE_00761	CDS	1638	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
GIPEGOCE_00762	CDS	294				hypothetical protein
GIPEGOCE_00763	CDS	603	eamB		COG1280	Cysteine/O-acetylserine efflux protein
GIPEGOCE_00764	CDS	495				hypothetical protein
GIPEGOCE_00765	CDS	306				hypothetical protein
GIPEGOCE_00766	CDS	1179				hypothetical protein
GIPEGOCE_00767	CDS	1977				hypothetical protein
GIPEGOCE_00768	CDS	552	sicA		COG0457	Chaperone protein SicA
GIPEGOCE_00769	CDS	1089	spaS_1		COG1377	Surface presentation of antigens protein SpaS
GIPEGOCE_00770	CDS	738				hypothetical protein
GIPEGOCE_00771	CDS	255	spaQ_1		COG4794	Surface presentation of antigens protein SpaQ
GIPEGOCE_00772	CDS	681	spaP_2		COG4790	Surface presentation of antigens protein SpaP
GIPEGOCE_00773	CDS	912				hypothetical protein
GIPEGOCE_00774	CDS	288				hypothetical protein
GIPEGOCE_00775	CDS	303				hypothetical protein
GIPEGOCE_00776	CDS	528	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
GIPEGOCE_00777	CDS	183				hypothetical protein
GIPEGOCE_00778	CDS	216	ydaD_1	1.-.-.-		General stress protein 39
GIPEGOCE_00779	CDS	660	ydaD_2	1.-.-.-		General stress protein 39
GIPEGOCE_00780	CDS	441	tfaE_1			Prophage tail fiber assembly protein TfaE
GIPEGOCE_00781	CDS	723	yedJ		COG1418	putative protein YedJ
GIPEGOCE_00782	CDS	225				hypothetical protein
GIPEGOCE_00783	CDS	615				hypothetical protein
GIPEGOCE_00784	CDS	666	dmlR_2			HTH-type transcriptional regulator DmlR
GIPEGOCE_00785	CDS	288				hypothetical protein
GIPEGOCE_00786	CDS	144	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
GIPEGOCE_00787	CDS	771	cysG_1		COG0007	Siroheme synthase
GIPEGOCE_00788	CDS	450	cysG_2		COG0007	Siroheme synthase
GIPEGOCE_00789	CDS	300				hypothetical protein
GIPEGOCE_00790	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GIPEGOCE_00791	CDS	531	cysN_1	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
GIPEGOCE_00792	CDS	1359	cysN_2	2.7.7.4		Sulfate adenylyltransferase subunit 1
GIPEGOCE_00793	CDS	348	ygbE			Inner membrane protein YgbE
GIPEGOCE_00794	CDS	318	ftsB		COG2919	Cell division protein FtsB
GIPEGOCE_00795	CDS	1323	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
GIPEGOCE_00796	CDS	753	nagR		COG2188	HTH-type transcriptional repressor NagR
GIPEGOCE_00797	CDS	966	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
GIPEGOCE_00798	CDS	396	aldA_1	1.2.1.3		Putative aldehyde dehydrogenase AldA
GIPEGOCE_00799	CDS	1146	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
GIPEGOCE_00800	CDS	297				hypothetical protein
GIPEGOCE_00801	CDS	861	cysM	2.5.1.47	COG0031	Cysteine synthase B
GIPEGOCE_00802	CDS	681	cpxR_1		COG0745	Transcriptional regulatory protein CpxR
GIPEGOCE_00803	CDS	315				hypothetical protein
GIPEGOCE_00804	CDS	894	cpxA_1	2.7.13.3		Sensor histidine kinase CpxA
GIPEGOCE_00805	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
GIPEGOCE_00806	CDS	1152	ptsI_1	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
GIPEGOCE_00807	CDS	648	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
GIPEGOCE_00808	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
GIPEGOCE_00809	CDS	984	cysK	2.5.1.47	COG0031	Cysteine synthase A
GIPEGOCE_00810	CDS	654				hypothetical protein
GIPEGOCE_00811	CDS	258				hypothetical protein
GIPEGOCE_00812	CDS	645	cpdA_2	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GIPEGOCE_00813	CDS	735				queuosine precursor transporter
GIPEGOCE_00814	CDS	339	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
GIPEGOCE_00815	CDS	1038	gntR			HTH-type transcriptional regulator GntR
GIPEGOCE_00816	CDS	252	gntT_1		COG2610	High-affinity gluconate transporter
GIPEGOCE_00817	CDS	309				hypothetical protein
GIPEGOCE_00818	CDS	1620	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
GIPEGOCE_00819	CDS	198				hypothetical protein
GIPEGOCE_00820	CDS	444	rnd_1	3.1.13.5	COG0349	Ribonuclease D
GIPEGOCE_00821	CDS	270	minE		COG0851	Cell division topological specificity factor
GIPEGOCE_00822	CDS	813	minD		COG2894	Septum site-determining protein MinD
GIPEGOCE_00823	CDS	678	minC		COG0850	Septum site-determining protein MinC
GIPEGOCE_00824	CDS	282	ycgL		COG3100	Protein YcgL
GIPEGOCE_00825	CDS	657	ycgM		COG0179	putative protein YcgM
GIPEGOCE_00826	CDS	450				hypothetical protein
GIPEGOCE_00827	CDS	858				hypothetical protein
GIPEGOCE_00828	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
GIPEGOCE_00829	CDS	744	fadR		COG2186	Fatty acid metabolism regulator protein
GIPEGOCE_00830	CDS	1536				hypothetical protein
GIPEGOCE_00831	CDS	468	orgA			Oxygen-regulated invasion protein OrgA
GIPEGOCE_00832	CDS	672	orgB			Oxygen-regulated invasion protein OrgB
GIPEGOCE_00833	CDS	249				hypothetical protein
GIPEGOCE_00834	CDS	342				hypothetical protein
GIPEGOCE_00835	CDS	405	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
GIPEGOCE_00836	CDS	402	tktA_1	2.2.1.1	COG0021	Transketolase 1
GIPEGOCE_00837	CDS	186				hypothetical protein
GIPEGOCE_00838	CDS	348	grxD		COG0278	Glutaredoxin 4
GIPEGOCE_00839	CDS	105				hypothetical protein
GIPEGOCE_00840	CDS	240				hypothetical protein
GIPEGOCE_00841	CDS	663	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
GIPEGOCE_00842	CDS	264	lysA	4.1.1.20		Diaminopimelate decarboxylase
GIPEGOCE_00843	CDS	201				hypothetical protein
GIPEGOCE_00844	CDS	795				hypothetical protein
GIPEGOCE_00845	CDS	231				hypothetical protein
GIPEGOCE_00846	CDS	711	ydhP		COG2814	Inner membrane transport protein YdhP
GIPEGOCE_00847	CDS	1914				hypothetical protein
GIPEGOCE_00848	CDS	564				hypothetical protein
GIPEGOCE_00849	CDS	315				hypothetical protein
GIPEGOCE_00850	CDS	813	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GIPEGOCE_00851	CDS	480	paaZ		COG2030	Bifunctional protein PaaZ
GIPEGOCE_00852	CDS	669				hypothetical protein
GIPEGOCE_00853	CDS	2346	mrcB		COG0744	Penicillin-binding protein 1B
GIPEGOCE_00854	CDS	348	hrpB_1	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
GIPEGOCE_00855	CDS	480	ybjN			putative protein YbjN
GIPEGOCE_00856	CDS	891	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
GIPEGOCE_00857	CDS	210				hypothetical protein
GIPEGOCE_00858	CDS	369				hypothetical protein
GIPEGOCE_00859	CDS	897	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
GIPEGOCE_00860	CDS	744	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
GIPEGOCE_00861	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
GIPEGOCE_00862	CDS	984	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
GIPEGOCE_00863	CDS	210				hypothetical protein
GIPEGOCE_00864	CDS	951	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
GIPEGOCE_00865	CDS	999	idnT		COG2610	Gnt-II system L-idonate transporter
GIPEGOCE_00866	CDS	345	gntT_2		COG2610	High-affinity gluconate transporter
GIPEGOCE_00867	CDS	1071	yjhG	4.2.1.82	COG0129	D-xylonate dehydratase YjhG
GIPEGOCE_00868	CDS	510	yjhH_1	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
GIPEGOCE_00869	CDS	246				hypothetical protein
GIPEGOCE_00870	CDS	258				hypothetical protein
GIPEGOCE_00871	CDS	540	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
GIPEGOCE_00872	CDS	582	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
GIPEGOCE_00873	CDS	213				hypothetical protein
GIPEGOCE_00874	CDS	324		3.2.1.-	COG1388	Autolysin
GIPEGOCE_00875	CDS	249				hypothetical protein
GIPEGOCE_00876	CDS	1701	treA	3.2.1.28	COG1626	Periplasmic trehalase
GIPEGOCE_00877	CDS	210				hypothetical protein
GIPEGOCE_00878	CDS	576	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
GIPEGOCE_00879	CDS	420	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
GIPEGOCE_00880	CDS	255				hypothetical protein
GIPEGOCE_00881	CDS	1626				hypothetical protein
GIPEGOCE_00882	CDS	357				hypothetical protein
GIPEGOCE_00883	CDS	879				hypothetical protein
GIPEGOCE_00884	CDS	501	rsd		COG3160	Regulator of sigma D
GIPEGOCE_00885	CDS	771	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
GIPEGOCE_00886	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GIPEGOCE_00887	CDS	456	nfi_1	3.1.21.7	COG1515	Endonuclease V
GIPEGOCE_00888	CDS	240	nfi_2	3.1.21.7	COG1515	Endonuclease V
GIPEGOCE_00889	CDS	411	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GIPEGOCE_00890	CDS	252	queC_2	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GIPEGOCE_00891	CDS	984	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
GIPEGOCE_00892	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
GIPEGOCE_00893	CDS	1776	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
GIPEGOCE_00894	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
GIPEGOCE_00895	CDS	1281	amtB			Ammonia channel
GIPEGOCE_00896	CDS	657	ybaY		COG3126	putative lipoprotein YbaY
GIPEGOCE_00897	CDS	333	atl		COG3695	DNA base-flipping protein
GIPEGOCE_00898	CDS	204	ymoA			Modulating protein YmoA
GIPEGOCE_00899	CDS	309	tomB			Hha toxicity modulator TomB
GIPEGOCE_00900	CDS	312				hypothetical protein
GIPEGOCE_00901	CDS	489	cpxP		COG3678	Periplasmic protein CpxP
GIPEGOCE_00902	CDS	708	cpxR_2		COG0745	Transcriptional regulatory protein CpxR
GIPEGOCE_00903	CDS	1374	cpxA_2	2.7.13.3		Sensor histidine kinase CpxA
GIPEGOCE_00904	CDS	468	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GIPEGOCE_00905	CDS	816	cysE	2.3.1.30	COG1045	Serine acetyltransferase
GIPEGOCE_00906	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GIPEGOCE_00907	CDS	471	secB		COG1952	Protein-export protein SecB
GIPEGOCE_00908	CDS	252	grxC		COG0695	Glutaredoxin 3
GIPEGOCE_00909	CDS	432	yibN		COG0607	putative protein YibN
GIPEGOCE_00910	CDS	1275	envC		COG4942	Murein hydrolase activator EnvC
GIPEGOCE_00911	CDS	228				hypothetical protein
GIPEGOCE_00912	CDS	363				hypothetical protein
GIPEGOCE_00913	CDS	255	torA	1.7.2.3		Trimethylamine-N-oxide reductase
GIPEGOCE_00914	CDS	573	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
GIPEGOCE_00915	CDS	1575		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GIPEGOCE_00916	CDS	717	kbaY_1	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GIPEGOCE_00917	CDS	1095	agaS_1	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
GIPEGOCE_00918	CDS	801	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
GIPEGOCE_00919	CDS	774	srlR_1		COG1349	Glucitol operon repressor
GIPEGOCE_00920	CDS	897	agaK	2.7.1.-	COG1940	N-acetylgalactosamine kinase AgaK
GIPEGOCE_00921	CDS	384	hrpB_2	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
GIPEGOCE_00922	CDS	156				hypothetical protein
GIPEGOCE_00923	CDS	2841	rcsC	2.7.13.3		Sensor histidine kinase RcsC
GIPEGOCE_00924	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
GIPEGOCE_00925	CDS	2526	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
GIPEGOCE_00926	CDS	603	ybjJ			Inner membrane protein YbjJ
GIPEGOCE_00927	CDS	372				hypothetical protein
GIPEGOCE_00928	CDS	1107	ompC		COG3203	Outer membrane porin C
GIPEGOCE_00929	CDS	111				hypothetical protein
GIPEGOCE_00930	CDS	1005			COG0715	Putative thiamine biosynthesis protein
GIPEGOCE_00931	CDS	957	cbl			HTH-type transcriptional regulator cbl
GIPEGOCE_00932	CDS	588	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
GIPEGOCE_00933	CDS	264				hypothetical protein
GIPEGOCE_00934	CDS	546	ddlA_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
GIPEGOCE_00935	CDS	273				hypothetical protein
GIPEGOCE_00936	CDS	444	hslR		COG1188	Heat shock protein 15
GIPEGOCE_00937	CDS	699	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
GIPEGOCE_00938	CDS	348				hypothetical protein
GIPEGOCE_00939	CDS	576	pepP_1	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
GIPEGOCE_00940	CDS	771	pepP_2	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
GIPEGOCE_00941	CDS	588				hypothetical protein
GIPEGOCE_00942	CDS	330	zapA		COG3027	Cell division protein ZapA
GIPEGOCE_00943	CDS	300				hypothetical protein
GIPEGOCE_00944	CDS	507	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
GIPEGOCE_00945	CDS	549	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
GIPEGOCE_00946	CDS	498				hypothetical protein
GIPEGOCE_00947	CDS	657	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
GIPEGOCE_00948	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
GIPEGOCE_00949	CDS	726			COG2968	26 kDa periplasmic immunogenic protein
GIPEGOCE_00950	CDS	642	argO		COG1279	Arginine exporter protein ArgO
GIPEGOCE_00951	CDS	315				hypothetical protein
GIPEGOCE_00952	CDS	543	mscS		COG0668	Small-conductance mechanosensitive channel
GIPEGOCE_00953	CDS	1077	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
GIPEGOCE_00954	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
GIPEGOCE_00955	CDS	756				hypothetical protein
GIPEGOCE_00956	CDS	225				hypothetical protein
GIPEGOCE_00957	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
GIPEGOCE_00958	CDS	297	ackA	2.7.2.1	COG0282	Acetate kinase
GIPEGOCE_00959	CDS	255				hypothetical protein
GIPEGOCE_00960	CDS	456				hypothetical protein
GIPEGOCE_00961	CDS	495				hypothetical protein
GIPEGOCE_00962	CDS	276				hypothetical protein
GIPEGOCE_00963	CDS	1377	gatC		COG3775	PTS system galactitol-specific EIIC component
GIPEGOCE_00964	CDS	456	gatA		COG1762	PTS system galactitol-specific EIIA component
GIPEGOCE_00965	CDS	1161	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
GIPEGOCE_00966	CDS	1101	ydiK		COG0628	Putative transport protein YdiK
GIPEGOCE_00967	CDS	1800			COG0247	putative protein
GIPEGOCE_00968	CDS	693	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
GIPEGOCE_00969	CDS	129				hypothetical protein
GIPEGOCE_00970	CDS	2343	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
GIPEGOCE_00971	CDS	534				hypothetical protein
GIPEGOCE_00972	CDS	765				hypothetical protein
GIPEGOCE_00973	CDS	687	rcsA_1		COG2771	Transcriptional regulatory protein RcsA
GIPEGOCE_00974	CDS	510	zur		COG0735	Zinc uptake regulation protein
GIPEGOCE_00975	CDS	420	mutL_1			DNA mismatch repair protein MutL
GIPEGOCE_00976	CDS	375				hypothetical protein
GIPEGOCE_00977	CDS	264				hypothetical protein
GIPEGOCE_00978	CDS	192				hypothetical protein
GIPEGOCE_00979	CDS	594	ltaE_1	4.1.2.48	COG2008	Low specificity L-threonine aldolase
GIPEGOCE_00980	CDS	318	ltaE_2	4.1.2.48	COG2008	Low specificity L-threonine aldolase
GIPEGOCE_00981	CDS	1329	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
GIPEGOCE_00982	CDS	501	frcC		COG1172	Fructose import permease protein FrcC
GIPEGOCE_00983	CDS	576	rbsC_1		COG1172	Ribose import permease protein RbsC
GIPEGOCE_00984	CDS	1002				hypothetical protein
GIPEGOCE_00985	CDS	357				hypothetical protein
GIPEGOCE_00986	CDS	867	pehX	3.2.1.82		Exo-poly-alpha-D-galacturonosidase
GIPEGOCE_00987	CDS	1533	yagG		COG2211	Putative glycoside/cation symporter YagG
GIPEGOCE_00988	CDS	921	pgrR_2			HTH-type transcriptional regulator PgrR
GIPEGOCE_00989	CDS	396				hypothetical protein
GIPEGOCE_00990	CDS	396				hypothetical protein
GIPEGOCE_00991	CDS	705	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
GIPEGOCE_00992	CDS	846	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
GIPEGOCE_00993	CDS	246	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
GIPEGOCE_00994	CDS	1053	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
GIPEGOCE_00995	CDS	123				hypothetical protein
GIPEGOCE_00996	CDS	522	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
GIPEGOCE_00997	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
GIPEGOCE_00998	CDS	393	dgoT_2			D-galactonate transporter
GIPEGOCE_00999	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
GIPEGOCE_01000	CDS	957	yrbG		COG0530	Inner membrane protein YrbG
GIPEGOCE_01001	CDS	312				hypothetical protein
GIPEGOCE_01002	CDS	753	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
GIPEGOCE_01003	CDS	1434	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
GIPEGOCE_01004	CDS	231				hypothetical protein
GIPEGOCE_01005	CDS	564	syd			Protein Syd
GIPEGOCE_01006	CDS	234				hypothetical protein
GIPEGOCE_01007	CDS	786	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
GIPEGOCE_01008	CDS	447			COG0716	putative protein
GIPEGOCE_01009	CDS	249				hypothetical protein
GIPEGOCE_01010	CDS	369	cutA		COG1324	Divalent-cation tolerance protein CutA
GIPEGOCE_01011	CDS	855	yhbE		COG0697	putative inner membrane transporter YhbE
GIPEGOCE_01012	CDS	258	rpmA		COG0211	50S ribosomal protein L27
GIPEGOCE_01013	CDS	312	rplU		COG0261	50S ribosomal protein L21
GIPEGOCE_01014	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GIPEGOCE_01015	CDS	405				hypothetical protein
GIPEGOCE_01016	CDS	264				hypothetical protein
GIPEGOCE_01017	CDS	384				hypothetical protein
GIPEGOCE_01018	CDS	2220	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
GIPEGOCE_01019	CDS	3411				hypothetical protein
GIPEGOCE_01020	CDS	240				hypothetical protein
GIPEGOCE_01021	CDS	435				hypothetical protein
GIPEGOCE_01022	CDS	516				hypothetical protein
GIPEGOCE_01023	CDS	219				hypothetical protein
GIPEGOCE_01024	CDS	435				hypothetical protein
GIPEGOCE_01025	CDS	1125				hypothetical protein
GIPEGOCE_01026	CDS	1443	aldA_2	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
GIPEGOCE_01027	CDS	393				hypothetical protein
GIPEGOCE_01028	CDS	1116		1.-.-.-		NADH oxidase
GIPEGOCE_01029	CDS	603				hypothetical protein
GIPEGOCE_01030	CDS	447				hypothetical protein
GIPEGOCE_01031	CDS	507				hypothetical protein
GIPEGOCE_01032	CDS	549				hypothetical protein
GIPEGOCE_01033	CDS	237	rpmB		COG0227	50S ribosomal protein L28
GIPEGOCE_01034	CDS	168	rpmG		COG0267	50S ribosomal protein L33
GIPEGOCE_01035	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
GIPEGOCE_01036	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
GIPEGOCE_01037	CDS	780				hypothetical protein
GIPEGOCE_01038	CDS	1269	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GIPEGOCE_01039	CDS	246				hypothetical protein
GIPEGOCE_01040	CDS	408	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
GIPEGOCE_01041	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GIPEGOCE_01042	CDS	1956				hypothetical protein
GIPEGOCE_01043	CDS	345				hypothetical protein
GIPEGOCE_01044	CDS	252				hypothetical protein
GIPEGOCE_01045	CDS	300				hypothetical protein
GIPEGOCE_01046	CDS	282				hypothetical protein
GIPEGOCE_01047	CDS	189				hypothetical protein
GIPEGOCE_01048	CDS	327				hypothetical protein
GIPEGOCE_01049	CDS	252				hypothetical protein
GIPEGOCE_01050	CDS	252	ytfF			Inner membrane protein YtfF
GIPEGOCE_01051	CDS	513	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
GIPEGOCE_01052	CDS	363	yibL			putative protein YibL
GIPEGOCE_01053	CDS	987	nodD2_1			Nodulation protein D 2
GIPEGOCE_01054	CDS	648	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
GIPEGOCE_01055	CDS	846				hypothetical protein
GIPEGOCE_01056	CDS	558	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
GIPEGOCE_01057	CDS	1743	tamA		COG0729	Translocation and assembly module subunit TamA
GIPEGOCE_01058	CDS	558	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
GIPEGOCE_01059	CDS	1335				hypothetical protein
GIPEGOCE_01060	CDS	207				hypothetical protein
GIPEGOCE_01061	CDS	567	ytfJ		COG3054	putative protein YtfJ
