locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_sp_TME1_GCA_001879235_1_00778	CDS	216	ydaD_1	1.-.-.-		General stress protein 39
Sodalis_sp_TME1_GCA_001879235_1_00779	CDS	660	ydaD_2	1.-.-.-		General stress protein 39
Sodalis_sp_TME1_GCA_001879235_1_00780	CDS	441	tfaE_1			Prophage tail fiber assembly protein TfaE
Sodalis_sp_TME1_GCA_001879235_1_00781	CDS	723	yedJ		COG1418	putative protein YedJ
Sodalis_sp_TME1_GCA_001879235_1_00782	CDS	225				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00783	CDS	615				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00784	CDS	666	dmlR_2			HTH-type transcriptional regulator DmlR
Sodalis_sp_TME1_GCA_001879235_1_00785	CDS	288				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00786	CDS	144	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
Sodalis_sp_TME1_GCA_001879235_1_00787	CDS	771	cysG_1		COG0007	Siroheme synthase
Sodalis_sp_TME1_GCA_001879235_1_00788	CDS	450	cysG_2		COG0007	Siroheme synthase
Sodalis_sp_TME1_GCA_001879235_1_00789	CDS	300				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00790	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
Sodalis_sp_TME1_GCA_001879235_1_00791	CDS	531	cysN_1	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
Sodalis_sp_TME1_GCA_001879235_1_00792	CDS	1359	cysN_2	2.7.7.4		Sulfate adenylyltransferase subunit 1
Sodalis_sp_TME1_GCA_001879235_1_00793	CDS	348	ygbE			Inner membrane protein YgbE
Sodalis_sp_TME1_GCA_001879235_1_00794	CDS	318	ftsB		COG2919	Cell division protein FtsB
Sodalis_sp_TME1_GCA_001879235_1_00795	CDS	1323	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
Sodalis_sp_TME1_GCA_001879235_1_00796	CDS	753	nagR		COG2188	HTH-type transcriptional repressor NagR
Sodalis_sp_TME1_GCA_001879235_1_00797	CDS	966	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
Sodalis_sp_TME1_GCA_001879235_1_00798	CDS	396	aldA_1	1.2.1.3		Putative aldehyde dehydrogenase AldA
Sodalis_sp_TME1_GCA_001879235_1_00799	CDS	1146	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
Sodalis_sp_TME1_GCA_001879235_1_00800	CDS	297				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00801	CDS	861	cysM	2.5.1.47	COG0031	Cysteine synthase B
Sodalis_sp_TME1_GCA_001879235_1_00802	CDS	681	cpxR_1		COG0745	Transcriptional regulatory protein CpxR
Sodalis_sp_TME1_GCA_001879235_1_00803	CDS	315				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00804	CDS	894	cpxA_1	2.7.13.3		Sensor histidine kinase CpxA
Sodalis_sp_TME1_GCA_001879235_1_00805	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
Sodalis_sp_TME1_GCA_001879235_1_00806	CDS	1152	ptsI_1	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
Sodalis_sp_TME1_GCA_001879235_1_00807	CDS	648	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
Sodalis_sp_TME1_GCA_001879235_1_00808	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
Sodalis_sp_TME1_GCA_001879235_1_00809	CDS	984	cysK	2.5.1.47	COG0031	Cysteine synthase A
Sodalis_sp_TME1_GCA_001879235_1_00810	CDS	654				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00811	CDS	258				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00812	CDS	645	cpdA_2	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
Sodalis_sp_TME1_GCA_001879235_1_00813	CDS	735				queuosine precursor transporter
Sodalis_sp_TME1_GCA_001879235_1_00814	CDS	339	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
Sodalis_sp_TME1_GCA_001879235_1_00815	CDS	1038	gntR			HTH-type transcriptional regulator GntR
Sodalis_sp_TME1_GCA_001879235_1_00816	CDS	252	gntT_1		COG2610	High-affinity gluconate transporter
Sodalis_sp_TME1_GCA_001879235_1_00817	CDS	309				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00818	CDS	1620	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
Sodalis_sp_TME1_GCA_001879235_1_00819	CDS	198				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00820	CDS	444	rnd_1	3.1.13.5	COG0349	Ribonuclease D
Sodalis_sp_TME1_GCA_001879235_1_00821	CDS	270	minE		COG0851	Cell division topological specificity factor
Sodalis_sp_TME1_GCA_001879235_1_00822	CDS	813	minD		COG2894	Septum site-determining protein MinD
Sodalis_sp_TME1_GCA_001879235_1_00823	CDS	678	minC		COG0850	Septum site-determining protein MinC
Sodalis_sp_TME1_GCA_001879235_1_00824	CDS	282	ycgL		COG3100	Protein YcgL
Sodalis_sp_TME1_GCA_001879235_1_00825	CDS	657	ycgM		COG0179	putative protein YcgM
Sodalis_sp_TME1_GCA_001879235_1_00826	CDS	450				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00827	CDS	858				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00828	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
Sodalis_sp_TME1_GCA_001879235_1_00829	CDS	744	fadR		COG2186	Fatty acid metabolism regulator protein
Sodalis_sp_TME1_GCA_001879235_1_00830	CDS	1536				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00831	CDS	468	orgA			Oxygen-regulated invasion protein OrgA
Sodalis_sp_TME1_GCA_001879235_1_00832	CDS	672	orgB			Oxygen-regulated invasion protein OrgB
Sodalis_sp_TME1_GCA_001879235_1_00833	CDS	249				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00834	CDS	342				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00835	CDS	405	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
Sodalis_sp_TME1_GCA_001879235_1_00836	CDS	402	tktA_1	2.2.1.1	COG0021	Transketolase 1
Sodalis_sp_TME1_GCA_001879235_1_00837	CDS	186				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00838	CDS	348	grxD		COG0278	Glutaredoxin 4
Sodalis_sp_TME1_GCA_001879235_1_00839	CDS	105				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00840	CDS	240				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00841	CDS	663	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
Sodalis_sp_TME1_GCA_001879235_1_00842	CDS	264	lysA	4.1.1.20		Diaminopimelate decarboxylase
Sodalis_sp_TME1_GCA_001879235_1_00843	CDS	201				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00844	CDS	795				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00845	CDS	231				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00846	CDS	711	ydhP		COG2814	Inner membrane transport protein YdhP
Sodalis_sp_TME1_GCA_001879235_1_00847	CDS	1914				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00848	CDS	564				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00849	CDS	315				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00850	CDS	813	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Sodalis_sp_TME1_GCA_001879235_1_00851	CDS	480	paaZ		COG2030	Bifunctional protein PaaZ
Sodalis_sp_TME1_GCA_001879235_1_00852	CDS	669				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00853	CDS	2346	mrcB		COG0744	Penicillin-binding protein 1B
Sodalis_sp_TME1_GCA_001879235_1_00854	CDS	348	hrpB_1	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
Sodalis_sp_TME1_GCA_001879235_1_00855	CDS	480	ybjN			putative protein YbjN
Sodalis_sp_TME1_GCA_001879235_1_00856	CDS	891	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
Sodalis_sp_TME1_GCA_001879235_1_00857	CDS	210				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00858	CDS	369				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00859	CDS	897	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
Sodalis_sp_TME1_GCA_001879235_1_00860	CDS	744	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
Sodalis_sp_TME1_GCA_001879235_1_00861	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
Sodalis_sp_TME1_GCA_001879235_1_00862	CDS	984	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
Sodalis_sp_TME1_GCA_001879235_1_00863	CDS	210				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00864	CDS	951	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
Sodalis_sp_TME1_GCA_001879235_1_00865	CDS	999	idnT		COG2610	Gnt-II system L-idonate transporter
Sodalis_sp_TME1_GCA_001879235_1_00866	CDS	345	gntT_2		COG2610	High-affinity gluconate transporter
Sodalis_sp_TME1_GCA_001879235_1_00867	CDS	1071	yjhG	4.2.1.82	COG0129	D-xylonate dehydratase YjhG
Sodalis_sp_TME1_GCA_001879235_1_00868	CDS	510	yjhH_1	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
Sodalis_sp_TME1_GCA_001879235_1_00869	CDS	246				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00870	CDS	258				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00871	CDS	540	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
Sodalis_sp_TME1_GCA_001879235_1_00872	CDS	582	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
Sodalis_sp_TME1_GCA_001879235_1_00873	CDS	213				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00874	CDS	324		3.2.1.-	COG1388	Autolysin
Sodalis_sp_TME1_GCA_001879235_1_00875	CDS	249				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00876	CDS	1701	treA	3.2.1.28	COG1626	Periplasmic trehalase
Sodalis_sp_TME1_GCA_001879235_1_00877	CDS	210				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00878	CDS	576	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
Sodalis_sp_TME1_GCA_001879235_1_00879	CDS	420	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
Sodalis_sp_TME1_GCA_001879235_1_00880	CDS	255				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00881	CDS	1626				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00882	CDS	357				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00883	CDS	879				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00884	CDS	501	rsd		COG3160	Regulator of sigma D
Sodalis_sp_TME1_GCA_001879235_1_00885	CDS	771	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
Sodalis_sp_TME1_GCA_001879235_1_00886	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
Sodalis_sp_TME1_GCA_001879235_1_00887	CDS	456	nfi_1	3.1.21.7	COG1515	Endonuclease V
Sodalis_sp_TME1_GCA_001879235_1_00888	CDS	240	nfi_2	3.1.21.7	COG1515	Endonuclease V
Sodalis_sp_TME1_GCA_001879235_1_00889	CDS	411	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
Sodalis_sp_TME1_GCA_001879235_1_00890	CDS	252	queC_2	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
Sodalis_sp_TME1_GCA_001879235_1_00891	CDS	984	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
Sodalis_sp_TME1_GCA_001879235_1_00892	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
Sodalis_sp_TME1_GCA_001879235_1_00893	CDS	1776	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
Sodalis_sp_TME1_GCA_001879235_1_00894	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
Sodalis_sp_TME1_GCA_001879235_1_00895	CDS	1281	amtB			Ammonia channel
Sodalis_sp_TME1_GCA_001879235_1_00896	CDS	657	ybaY		COG3126	putative lipoprotein YbaY
Sodalis_sp_TME1_GCA_001879235_1_00897	CDS	333	atl		COG3695	DNA base-flipping protein
Sodalis_sp_TME1_GCA_001879235_1_00898	CDS	204	ymoA			Modulating protein YmoA
Sodalis_sp_TME1_GCA_001879235_1_00899	CDS	309	tomB			Hha toxicity modulator TomB
Sodalis_sp_TME1_GCA_001879235_1_00900	CDS	312				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00901	CDS	489	cpxP		COG3678	Periplasmic protein CpxP
Sodalis_sp_TME1_GCA_001879235_1_00902	CDS	708	cpxR_2		COG0745	Transcriptional regulatory protein CpxR
Sodalis_sp_TME1_GCA_001879235_1_00903	CDS	1374	cpxA_2	2.7.13.3		Sensor histidine kinase CpxA
Sodalis_sp_TME1_GCA_001879235_1_00904	CDS	468	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
Sodalis_sp_TME1_GCA_001879235_1_00905	CDS	816	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Sodalis_sp_TME1_GCA_001879235_1_00906	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
Sodalis_sp_TME1_GCA_001879235_1_00907	CDS	471	secB		COG1952	Protein-export protein SecB
Sodalis_sp_TME1_GCA_001879235_1_00908	CDS	252	grxC		COG0695	Glutaredoxin 3
Sodalis_sp_TME1_GCA_001879235_1_00909	CDS	432	yibN		COG0607	putative protein YibN
Sodalis_sp_TME1_GCA_001879235_1_00910	CDS	1275	envC		COG4942	Murein hydrolase activator EnvC
Sodalis_sp_TME1_GCA_001879235_1_00911	CDS	228				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00912	CDS	363				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00913	CDS	255	torA	1.7.2.3		Trimethylamine-N-oxide reductase
Sodalis_sp_TME1_GCA_001879235_1_00914	CDS	573	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
Sodalis_sp_TME1_GCA_001879235_1_00915	CDS	1575		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
Sodalis_sp_TME1_GCA_001879235_1_00916	CDS	717	kbaY_1	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
Sodalis_sp_TME1_GCA_001879235_1_00917	CDS	1095	agaS_1	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
Sodalis_sp_TME1_GCA_001879235_1_00918	CDS	801	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
Sodalis_sp_TME1_GCA_001879235_1_00919	CDS	774	srlR_1		COG1349	Glucitol operon repressor
Sodalis_sp_TME1_GCA_001879235_1_00920	CDS	897	agaK	2.7.1.-	COG1940	N-acetylgalactosamine kinase AgaK
Sodalis_sp_TME1_GCA_001879235_1_00921	CDS	384	hrpB_2	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
Sodalis_sp_TME1_GCA_001879235_1_00922	CDS	156				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00923	CDS	2841	rcsC	2.7.13.3		Sensor histidine kinase RcsC
Sodalis_sp_TME1_GCA_001879235_1_00924	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
Sodalis_sp_TME1_GCA_001879235_1_00925	CDS	2526	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
Sodalis_sp_TME1_GCA_001879235_1_00926	CDS	603	ybjJ			Inner membrane protein YbjJ
Sodalis_sp_TME1_GCA_001879235_1_00927	CDS	372				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00928	CDS	1107	ompC		COG3203	Outer membrane porin C
Sodalis_sp_TME1_GCA_001879235_1_00929	CDS	111				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00930	CDS	1005			COG0715	Putative thiamine biosynthesis protein
Sodalis_sp_TME1_GCA_001879235_1_00931	CDS	957	cbl			HTH-type transcriptional regulator cbl
Sodalis_sp_TME1_GCA_001879235_1_00932	CDS	588	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
Sodalis_sp_TME1_GCA_001879235_1_00933	CDS	264				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00934	CDS	546	ddlA_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
Sodalis_sp_TME1_GCA_001879235_1_00935	CDS	273				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00936	CDS	444	hslR		COG1188	Heat shock protein 15
Sodalis_sp_TME1_GCA_001879235_1_00937	CDS	699	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
Sodalis_sp_TME1_GCA_001879235_1_00938	CDS	348				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00939	CDS	576	pepP_1	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
Sodalis_sp_TME1_GCA_001879235_1_00940	CDS	771	pepP_2	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
Sodalis_sp_TME1_GCA_001879235_1_00941	CDS	588				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00942	CDS	330	zapA		COG3027	Cell division protein ZapA
Sodalis_sp_TME1_GCA_001879235_1_00943	CDS	300				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00944	CDS	507	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
Sodalis_sp_TME1_GCA_001879235_1_00945	CDS	549	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
Sodalis_sp_TME1_GCA_001879235_1_00946	CDS	498				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00947	CDS	657	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
Sodalis_sp_TME1_GCA_001879235_1_00948	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
Sodalis_sp_TME1_GCA_001879235_1_00949	CDS	726			COG2968	26 kDa periplasmic immunogenic protein
Sodalis_sp_TME1_GCA_001879235_1_00950	CDS	642	argO		COG1279	Arginine exporter protein ArgO
Sodalis_sp_TME1_GCA_001879235_1_00951	CDS	315				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00952	CDS	543	mscS		COG0668	Small-conductance mechanosensitive channel
Sodalis_sp_TME1_GCA_001879235_1_00953	CDS	1077	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
Sodalis_sp_TME1_GCA_001879235_1_00954	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Sodalis_sp_TME1_GCA_001879235_1_00955	CDS	756				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00956	CDS	225				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00957	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
Sodalis_sp_TME1_GCA_001879235_1_00958	CDS	297	ackA	2.7.2.1	COG0282	Acetate kinase
Sodalis_sp_TME1_GCA_001879235_1_00959	CDS	255				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00960	CDS	456				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00961	CDS	495				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00962	CDS	276				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00963	CDS	1377	gatC		COG3775	PTS system galactitol-specific EIIC component
Sodalis_sp_TME1_GCA_001879235_1_00964	CDS	456	gatA		COG1762	PTS system galactitol-specific EIIA component
Sodalis_sp_TME1_GCA_001879235_1_00965	CDS	1161	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
Sodalis_sp_TME1_GCA_001879235_1_00966	CDS	1101	ydiK		COG0628	Putative transport protein YdiK
Sodalis_sp_TME1_GCA_001879235_1_00967	CDS	1800			COG0247	putative protein
Sodalis_sp_TME1_GCA_001879235_1_00968	CDS	693	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
Sodalis_sp_TME1_GCA_001879235_1_00969	CDS	129				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00970	CDS	2343	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
Sodalis_sp_TME1_GCA_001879235_1_00971	CDS	534				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00972	CDS	765				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00973	CDS	687	rcsA_1		COG2771	Transcriptional regulatory protein RcsA
Sodalis_sp_TME1_GCA_001879235_1_00974	CDS	510	zur		COG0735	Zinc uptake regulation protein
Sodalis_sp_TME1_GCA_001879235_1_00975	CDS	420	mutL_1			DNA mismatch repair protein MutL
Sodalis_sp_TME1_GCA_001879235_1_00976	CDS	375				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00977	CDS	264				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00978	CDS	192				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00979	CDS	594	ltaE_1	4.1.2.48	COG2008	Low specificity L-threonine aldolase
Sodalis_sp_TME1_GCA_001879235_1_00980	CDS	318	ltaE_2	4.1.2.48	COG2008	Low specificity L-threonine aldolase
Sodalis_sp_TME1_GCA_001879235_1_00981	CDS	1329	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
Sodalis_sp_TME1_GCA_001879235_1_00982	CDS	501	frcC		COG1172	Fructose import permease protein FrcC
Sodalis_sp_TME1_GCA_001879235_1_00983	CDS	576	rbsC_1		COG1172	Ribose import permease protein RbsC
Sodalis_sp_TME1_GCA_001879235_1_00984	CDS	1002				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00985	CDS	357				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00986	CDS	867	pehX	3.2.1.82		Exo-poly-alpha-D-galacturonosidase
Sodalis_sp_TME1_GCA_001879235_1_00987	CDS	1533	yagG		COG2211	Putative glycoside/cation symporter YagG
Sodalis_sp_TME1_GCA_001879235_1_00988	CDS	921	pgrR_2			HTH-type transcriptional regulator PgrR
Sodalis_sp_TME1_GCA_001879235_1_00989	CDS	396				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00990	CDS	396				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00991	CDS	705	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
Sodalis_sp_TME1_GCA_001879235_1_00992	CDS	846	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
Sodalis_sp_TME1_GCA_001879235_1_00993	CDS	246	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
Sodalis_sp_TME1_GCA_001879235_1_00994	CDS	1053	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
Sodalis_sp_TME1_GCA_001879235_1_00995	CDS	123				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_00996	CDS	522	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
Sodalis_sp_TME1_GCA_001879235_1_00997	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
Sodalis_sp_TME1_GCA_001879235_1_00998	CDS	393	dgoT_2			D-galactonate transporter
Sodalis_sp_TME1_GCA_001879235_1_00999	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
Sodalis_sp_TME1_GCA_001879235_1_01000	CDS	957	yrbG		COG0530	Inner membrane protein YrbG
Sodalis_sp_TME1_GCA_001879235_1_01001	CDS	312				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01002	CDS	753	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
Sodalis_sp_TME1_GCA_001879235_1_01003	CDS	1434	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
Sodalis_sp_TME1_GCA_001879235_1_01004	CDS	231				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01005	CDS	564	syd			Protein Syd
Sodalis_sp_TME1_GCA_001879235_1_01006	CDS	234				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01007	CDS	786	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
Sodalis_sp_TME1_GCA_001879235_1_01008	CDS	447			COG0716	putative protein
Sodalis_sp_TME1_GCA_001879235_1_01009	CDS	249				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01010	CDS	369	cutA		COG1324	Divalent-cation tolerance protein CutA
Sodalis_sp_TME1_GCA_001879235_1_01011	CDS	855	yhbE		COG0697	putative inner membrane transporter YhbE
Sodalis_sp_TME1_GCA_001879235_1_01012	CDS	258	rpmA		COG0211	50S ribosomal protein L27
Sodalis_sp_TME1_GCA_001879235_1_01013	CDS	312	rplU		COG0261	50S ribosomal protein L21
Sodalis_sp_TME1_GCA_001879235_1_01014	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
Sodalis_sp_TME1_GCA_001879235_1_01015	CDS	405				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01016	CDS	264				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01017	CDS	384				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01018	CDS	2220	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
Sodalis_sp_TME1_GCA_001879235_1_01019	CDS	3411				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01020	CDS	240				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01021	CDS	435				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01022	CDS	516				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01023	CDS	219				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01024	CDS	435				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01025	CDS	1125				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01026	CDS	1443	aldA_2	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
Sodalis_sp_TME1_GCA_001879235_1_01027	CDS	393				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01028	CDS	1116		1.-.-.-		NADH oxidase
Sodalis_sp_TME1_GCA_001879235_1_01029	CDS	603				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01030	CDS	447				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01031	CDS	507				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01032	CDS	549				hypothetical protein
Sodalis_sp_TME1_GCA_001879235_1_01033	CDS	237	rpmB		COG0227	50S ribosomal protein L28
Sodalis_sp_TME1_GCA_001879235_1_01034	CDS	168	rpmG		COG0267	50S ribosomal protein L33
