locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_glossinidius_morsitans_GCF_000010085_1_01492	CDS	687				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01493	CDS	1104				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01494	CDS	483				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01495	CDS	1032				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01496	CDS	267				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01497	CDS	423				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01498	CDS	456				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01499	CDS	390				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01500	CDS	534				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01501	CDS	1482				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01502	CDS	435				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01503	CDS	423				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01504	CDS	1848				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01505	CDS	795				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01506	CDS	306				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01507	CDS	882				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01508	CDS	687				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01509	CDS	360				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01510	CDS	261				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01511	CDS	288				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01512	CDS	498				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01513	CDS	885				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01514	CDS	375				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01515	CDS	342				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01516	CDS	180				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01517	CDS	870				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01518	CDS	951				ISNCY family transposase ISRor2
Sodalis_glossinidius_morsitans_GCF_000010085_1_01519	CDS	114				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01520	CDS	312				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01521	CDS	234				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01522	CDS	252				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01523	CDS	183				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01524	CDS	267				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01525	CDS	282				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01526	CDS	681				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01527	CDS	900			COG3039	IS5 family transposase ISSgl1
Sodalis_glossinidius_morsitans_GCF_000010085_1_01528	CDS	246				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01529	CDS	318				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01530	CDS	465	ampC	3.5.2.6	COG1680	Beta-lactamase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01531	CDS	444				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01532	CDS	147	ampR_1			HTH-type transcriptional activator AmpR
Sodalis_glossinidius_morsitans_GCF_000010085_1_01533	CDS	243	ampR_2			HTH-type transcriptional activator AmpR
Sodalis_glossinidius_morsitans_GCF_000010085_1_01534	CDS	354				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01535	CDS	2004	dsbD_2	1.8.1.8		Thiol:disulfide interchange protein DsbD
Sodalis_glossinidius_morsitans_GCF_000010085_1_01536	CDS	726				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01537	CDS	504				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01538	CDS	537				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01539	CDS	276				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01540	CDS	372				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01541	CDS	393				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01542	CDS	711			COG3039	IS5 family transposase ISSgl1
Sodalis_glossinidius_morsitans_GCF_000010085_1_01543	CDS	522				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01544	CDS	939			COG3039	IS5 family transposase ISSgl1
Sodalis_glossinidius_morsitans_GCF_000010085_1_01545	CDS	204				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01546	CDS	366				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01547	CDS	705				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01548	CDS	960	ytfF			Inner membrane protein YtfF
Sodalis_glossinidius_morsitans_GCF_000010085_1_01549	CDS	252				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01550	CDS	327				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01551	CDS	303				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01552	CDS	300				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01553	CDS	216				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01554	CDS	771				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01555	CDS	366				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01556	CDS	663				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01557	CDS	279				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01558	CDS	1302				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01559	CDS	531				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01560	CDS	261				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01561	CDS	360				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01562	CDS	855	amiD_4	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
Sodalis_glossinidius_morsitans_GCF_000010085_1_01563	CDS	300				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01564	CDS	480				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01565	CDS	924	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01566	CDS	768				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01567	CDS	492				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01568	CDS	222				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01569	CDS	354				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01570	CDS	216				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01571	CDS	183				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01572	CDS	336				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01573	CDS	495				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01574	CDS	261				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01575	CDS	291				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01576	CDS	216				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01577	CDS	159				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01578	CDS	249				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01579	CDS	246				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01580	CDS	210				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01581	CDS	522				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01582	CDS	219				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01583	CDS	360				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01584	CDS	465				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01585	CDS	174				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01586	CDS	330				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01587	CDS	315				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01588	CDS	213				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01589	CDS	375				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01590	CDS	468				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01591	CDS	510				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01592	CDS	261				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01593	CDS	240				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01594	CDS	1161				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01595	CDS	291				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01596	CDS	261				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01597	CDS	975				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01598	CDS	633				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01599	CDS	276				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01600	CDS	477				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01601	CDS	1236				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01602	CDS	174				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01603	CDS	981				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01604	CDS	708				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01605	CDS	273				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01606	CDS	864				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01607	CDS	1095				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01608	CDS	501				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01609	CDS	165				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01610	CDS	318				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01611	CDS	726				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01612	CDS	345				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01613	CDS	474				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01614	CDS	354				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01615	CDS	576				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01616	CDS	120				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01617	CDS	876				IS110 family transposase ISKpn42
Sodalis_glossinidius_morsitans_GCF_000010085_1_01618	CDS	285				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01619	CDS	138				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01620	CDS	237	crcB		COG0239	Putative fluoride ion transporter CrcB
Sodalis_glossinidius_morsitans_GCF_000010085_1_01621	CDS	201	tatA_2		COG1826	Sec-independent protein translocase protein TatA
Sodalis_glossinidius_morsitans_GCF_000010085_1_01622	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01623	CDS	660	lipB	2.3.1.181	COG0321	Octanoyltransferase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01624	CDS	264				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01625	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
Sodalis_glossinidius_morsitans_GCF_000010085_1_01626	CDS	237				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01627	CDS	144				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01628	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
Sodalis_glossinidius_morsitans_GCF_000010085_1_01629	CDS	1905	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Sodalis_glossinidius_morsitans_GCF_000010085_1_01630	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
Sodalis_glossinidius_morsitans_GCF_000010085_1_01631	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
Sodalis_glossinidius_morsitans_GCF_000010085_1_01632	CDS	654	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01633	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
Sodalis_glossinidius_morsitans_GCF_000010085_1_01634	CDS	579	lptE		COG2980	LPS-assembly lipoprotein LptE
Sodalis_glossinidius_morsitans_GCF_000010085_1_01635	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01636	CDS	480				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01637	CDS	726	glnQ_2			Glutamine transport ATP-binding protein GlnQ
Sodalis_glossinidius_morsitans_GCF_000010085_1_01638	CDS	378	gltK		COG0765	Glutamate/aspartate import permease protein GltK
Sodalis_glossinidius_morsitans_GCF_000010085_1_01639	CDS	483	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
Sodalis_glossinidius_morsitans_GCF_000010085_1_01640	CDS	897	gltI		COG0834	Glutamate/aspartate import solute-binding protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01641	CDS	252				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01642	CDS	375				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01643	CDS	216				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01644	CDS	1530	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01645	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
Sodalis_glossinidius_morsitans_GCF_000010085_1_01646	CDS	471	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
Sodalis_glossinidius_morsitans_GCF_000010085_1_01647	CDS	1095	ybeZ		COG1702	PhoH-like protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01648	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01649	CDS	1185	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01650	CDS	516				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01651	CDS	252				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01652	tRNA	75				tRNA-Gln(ctg)
Sodalis_glossinidius_morsitans_GCF_000010085_1_01653	tRNA	77				tRNA-Met(cat)
Sodalis_glossinidius_morsitans_GCF_000010085_1_01654	tRNA	75				tRNA-Gln(ttg)
Sodalis_glossinidius_morsitans_GCF_000010085_1_01655	tRNA	75				tRNA-Gln(ttg)
Sodalis_glossinidius_morsitans_GCF_000010085_1_01656	tRNA	86				tRNA-Leu(tag)
Sodalis_glossinidius_morsitans_GCF_000010085_1_01657	tRNA	77				tRNA-Met(cat)
Sodalis_glossinidius_morsitans_GCF_000010085_1_01658	CDS	1662	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
Sodalis_glossinidius_morsitans_GCF_000010085_1_01659	CDS	1254	nagC_2		COG1940	N-acetylglucosamine repressor
Sodalis_glossinidius_morsitans_GCF_000010085_1_01660	CDS	1143	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01661	CDS	390				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01662	CDS	429				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01663	CDS	216				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01664	CDS	690				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01665	CDS	297				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01666	CDS	273				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01667	CDS	189				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01668	CDS	612				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01669	CDS	270				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01670	CDS	1167				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01671	CDS	1770				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01672	CDS	909				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01673	CDS	306				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01674	CDS	225				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01675	CDS	411				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01676	CDS	534				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01677	CDS	771				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01678	CDS	351				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01679	CDS	738	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
Sodalis_glossinidius_morsitans_GCF_000010085_1_01680	CDS	654				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01681	CDS	333				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01682	CDS	312				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01683	CDS	546				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01684	CDS	1524				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01685	CDS	1497				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01686	CDS	822				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01687	CDS	459				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01688	CDS	1098				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01689	CDS	954				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01690	CDS	357				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01691	CDS	480				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01692	CDS	465				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01693	CDS	252				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01694	CDS	1428				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01695	CDS	522				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01696	CDS	282				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01697	CDS	315				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01698	CDS	213				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01699	CDS	2466				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01700	CDS	885				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01701	CDS	213				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01702	CDS	1170				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01703	CDS	513				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01704	CDS	348				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01705	CDS	1104				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01706	CDS	579				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01707	CDS	1146				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01708	CDS	402				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01709	CDS	828	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01710	CDS	1995	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
Sodalis_glossinidius_morsitans_GCF_000010085_1_01711	CDS	1671	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01712	CDS	195				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01713	CDS	468	fur		COG0735	Ferric uptake regulation protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01714	CDS	516	fldA		COG0716	Flavodoxin 1
Sodalis_glossinidius_morsitans_GCF_000010085_1_01715	CDS	315	ybfE			putative protein YbfE
Sodalis_glossinidius_morsitans_GCF_000010085_1_01716	CDS	810	ybfF	3.1.-.-	COG0596	Esterase YbfF
Sodalis_glossinidius_morsitans_GCF_000010085_1_01717	CDS	555	seqA		COG3057	Negative modulator of initiation of replication
Sodalis_glossinidius_morsitans_GCF_000010085_1_01718	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01719	CDS	954				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01720	CDS	1446	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01721	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
Sodalis_glossinidius_morsitans_GCF_000010085_1_01722	CDS	381				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01723	CDS	453				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01724	CDS	1281	gltA	2.3.3.16	COG0372	Citrate synthase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01725	CDS	279	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
Sodalis_glossinidius_morsitans_GCF_000010085_1_01726	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
Sodalis_glossinidius_morsitans_GCF_000010085_1_01727	CDS	1710	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
Sodalis_glossinidius_morsitans_GCF_000010085_1_01728	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
Sodalis_glossinidius_morsitans_GCF_000010085_1_01729	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
Sodalis_glossinidius_morsitans_GCF_000010085_1_01730	CDS	1191	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
Sodalis_glossinidius_morsitans_GCF_000010085_1_01731	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
Sodalis_glossinidius_morsitans_GCF_000010085_1_01732	CDS	873	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
Sodalis_glossinidius_morsitans_GCF_000010085_1_01733	CDS	1569	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
Sodalis_glossinidius_morsitans_GCF_000010085_1_01734	CDS	1140	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
Sodalis_glossinidius_morsitans_GCF_000010085_1_01735	CDS	114	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
Sodalis_glossinidius_morsitans_GCF_000010085_1_01736	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
Sodalis_glossinidius_morsitans_GCF_000010085_1_01737	CDS	687	tolQ_2		COG0811	Tol-Pal system protein TolQ
Sodalis_glossinidius_morsitans_GCF_000010085_1_01738	CDS	423	tolR		COG0848	Tol-Pal system protein TolR
Sodalis_glossinidius_morsitans_GCF_000010085_1_01739	CDS	885				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01740	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
Sodalis_glossinidius_morsitans_GCF_000010085_1_01741	CDS	513	pal		COG2885	Peptidoglycan-associated lipoprotein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01742	CDS	741	cpoB		COG1729	Cell division coordinator CpoB
Sodalis_glossinidius_morsitans_GCF_000010085_1_01743	tRNA	76				tRNA-Lys(ttt)
Sodalis_glossinidius_morsitans_GCF_000010085_1_01744	CDS	1047	nadA	2.5.1.72	COG0379	Quinolinate synthase A
Sodalis_glossinidius_morsitans_GCF_000010085_1_01745	CDS	561	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
Sodalis_glossinidius_morsitans_GCF_000010085_1_01746	CDS	186	zitB_1		COG1230	Zinc transporter ZitB
Sodalis_glossinidius_morsitans_GCF_000010085_1_01747	CDS	261	zitB_2		COG1230	Zinc transporter ZitB
Sodalis_glossinidius_morsitans_GCF_000010085_1_01748	CDS	573	zitB_3			Zinc transporter ZitB
Sodalis_glossinidius_morsitans_GCF_000010085_1_01749	CDS	273				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01750	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
Sodalis_glossinidius_morsitans_GCF_000010085_1_01751	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01752	CDS	474				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01753	CDS	459				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01754	CDS	159	galK_1	2.7.1.6	COG0153	Galactokinase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01755	CDS	393	galK_2	2.7.1.6	COG0153	Galactokinase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01756	CDS	675	galK_3	2.7.1.6	COG0153	Galactokinase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01757	CDS	582	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01758	CDS	348				hypothetical protein
Sodalis_glossinidius_morsitans_GCF_000010085_1_01759	CDS	1020	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Sodalis_glossinidius_morsitans_GCF_000010085_1_01760	CDS	621	modF		COG1119	ABC transporter ATP-binding protein ModF
Sodalis_glossinidius_morsitans_GCF_000010085_1_01761	CDS	513	modE		COG2005	DNA-binding transcriptional dual regulator ModE
Sodalis_glossinidius_morsitans_GCF_000010085_1_01762	CDS	177	acrZ			Multidrug efflux pump accessory protein AcrZ
