locus_tag	ftype	length_bp	gene	EC_number	COG	product
Dickeya_dadantii_XJ12_GCF_030168535_1_00570	CDS	1218	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
Dickeya_dadantii_XJ12_GCF_030168535_1_00571	CDS	2019	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
Dickeya_dadantii_XJ12_GCF_030168535_1_00572	CDS	834	rhaS_1			HTH-type transcriptional activator RhaS
Dickeya_dadantii_XJ12_GCF_030168535_1_00573	CDS	747				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00574	CDS	315				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00575	CDS	630				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00576	CDS	678				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00577	CDS	1419	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
Dickeya_dadantii_XJ12_GCF_030168535_1_00578	CDS	897	hcaR_1			Hca operon transcriptional activator HcaR
Dickeya_dadantii_XJ12_GCF_030168535_1_00579	CDS	279				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00580	CDS	564	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
Dickeya_dadantii_XJ12_GCF_030168535_1_00581	CDS	801	yfcA		COG0730	putative membrane transporter protein YfcA
Dickeya_dadantii_XJ12_GCF_030168535_1_00582	CDS	810	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
Dickeya_dadantii_XJ12_GCF_030168535_1_00583	CDS	468	aroC_1	4.2.3.5	COG0082	Chorismate synthase
Dickeya_dadantii_XJ12_GCF_030168535_1_00584	CDS	621	aroC_2	4.2.3.5	COG0082	Chorismate synthase
Dickeya_dadantii_XJ12_GCF_030168535_1_00585	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
Dickeya_dadantii_XJ12_GCF_030168535_1_00586	CDS	543	mutS2	3.1.-.-		Endonuclease MutS2
Dickeya_dadantii_XJ12_GCF_030168535_1_00587	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
Dickeya_dadantii_XJ12_GCF_030168535_1_00588	CDS	2193	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
Dickeya_dadantii_XJ12_GCF_030168535_1_00589	CDS	1329	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
Dickeya_dadantii_XJ12_GCF_030168535_1_00590	CDS	297				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00591	CDS	1266	fadL		COG2067	Long-chain fatty acid transport protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00592	CDS	1572	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
Dickeya_dadantii_XJ12_GCF_030168535_1_00593	CDS	762	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
Dickeya_dadantii_XJ12_GCF_030168535_1_00594	tRNA	75				tRNA-Arg(cct)
Dickeya_dadantii_XJ12_GCF_030168535_1_00595	CDS	792				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00596	CDS	810	hel		COG2503	Lipoprotein E
Dickeya_dadantii_XJ12_GCF_030168535_1_00597	CDS	1893				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00598	CDS	1857				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00599	CDS	1056	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00600	CDS	1281	entS_1		COG0477	Enterobactin exporter EntS
Dickeya_dadantii_XJ12_GCF_030168535_1_00601	CDS	1077	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
Dickeya_dadantii_XJ12_GCF_030168535_1_00602	CDS	1050	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
Dickeya_dadantii_XJ12_GCF_030168535_1_00603	CDS	798	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
Dickeya_dadantii_XJ12_GCF_030168535_1_00604	CDS	990				IS110 family transposase IS1663
Dickeya_dadantii_XJ12_GCF_030168535_1_00605	CDS	8595	lgrD_1			Linear gramicidin synthase subunit D
Dickeya_dadantii_XJ12_GCF_030168535_1_00606	CDS	219	mbtH		COG3251	Protein MbtH
Dickeya_dadantii_XJ12_GCF_030168535_1_00607	CDS	1308	fes		COG2382	Enterochelin esterase
Dickeya_dadantii_XJ12_GCF_030168535_1_00608	CDS	2208	fhuA_1		COG1629	Ferrichrome outer membrane transporter/phage receptor
Dickeya_dadantii_XJ12_GCF_030168535_1_00609	CDS	1188	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
Dickeya_dadantii_XJ12_GCF_030168535_1_00610	CDS	1629	entE	6.3.2.14	COG1021	Enterobactin synthase component E
Dickeya_dadantii_XJ12_GCF_030168535_1_00611	CDS	876	entB	6.3.2.14	COG1535	Enterobactin synthase component B
Dickeya_dadantii_XJ12_GCF_030168535_1_00612	CDS	759	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
Dickeya_dadantii_XJ12_GCF_030168535_1_00613	CDS	417	menI_2	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
Dickeya_dadantii_XJ12_GCF_030168535_1_00614	CDS	1059	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
Dickeya_dadantii_XJ12_GCF_030168535_1_00615	CDS	573				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00616	CDS	309				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00617	CDS	852	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
Dickeya_dadantii_XJ12_GCF_030168535_1_00618	CDS	489	epsM		COG3149	Type II secretion system protein M
Dickeya_dadantii_XJ12_GCF_030168535_1_00619	CDS	1203	epsL_1		COG3297	Type II secretion system protein L
Dickeya_dadantii_XJ12_GCF_030168535_1_00620	CDS	1050	gspK_1		COG3156	Putative type II secretion system protein K
Dickeya_dadantii_XJ12_GCF_030168535_1_00621	CDS	741	xcpW		COG4795	Type II secretion system protein J
Dickeya_dadantii_XJ12_GCF_030168535_1_00622	CDS	378				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00623	CDS	540	gspH		COG2165	Putative type II secretion system protein H
Dickeya_dadantii_XJ12_GCF_030168535_1_00624	CDS	462	pulG_2			Type II secretion system protein G
Dickeya_dadantii_XJ12_GCF_030168535_1_00625	CDS	1227	epsF_2		COG1459	Type II secretion system protein F
Dickeya_dadantii_XJ12_GCF_030168535_1_00626	CDS	1497	epsE_2		COG2804	Type II secretion system protein E
Dickeya_dadantii_XJ12_GCF_030168535_1_00627	CDS	2181	outD		COG1450	Secretin OutD
Dickeya_dadantii_XJ12_GCF_030168535_1_00628	CDS	819	outC		COG3031	Type II secretion system protein C
Dickeya_dadantii_XJ12_GCF_030168535_1_00629	CDS	690	outB			General secretion pathway protein B
Dickeya_dadantii_XJ12_GCF_030168535_1_00630	CDS	402	outS			Pilotin OutS
Dickeya_dadantii_XJ12_GCF_030168535_1_00631	CDS	1140	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
Dickeya_dadantii_XJ12_GCF_030168535_1_00632	CDS	861	dat_1	2.6.1.21		D-alanine aminotransferase
Dickeya_dadantii_XJ12_GCF_030168535_1_00633	CDS	2445				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00634	tRNA	77				tRNA-Arg(tct)
Dickeya_dadantii_XJ12_GCF_030168535_1_00635	CDS	285				IS3 family transposase ISKpn1
Dickeya_dadantii_XJ12_GCF_030168535_1_00636	CDS	630				IS3 family transposase ISKpn1
Dickeya_dadantii_XJ12_GCF_030168535_1_00637	CDS	510				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00638	CDS	315				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00639	CDS	162	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
Dickeya_dadantii_XJ12_GCF_030168535_1_00640	CDS	1122	roxA_1	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
Dickeya_dadantii_XJ12_GCF_030168535_1_00641	CDS	189				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00642	CDS	1116	norW_2	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
Dickeya_dadantii_XJ12_GCF_030168535_1_00643	CDS	861				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00644	CDS	612	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
Dickeya_dadantii_XJ12_GCF_030168535_1_00645	CDS	909	allS_1			HTH-type transcriptional activator AllS
Dickeya_dadantii_XJ12_GCF_030168535_1_00646	CDS	1074	lacI_1		COG1609	Lactose operon repressor
Dickeya_dadantii_XJ12_GCF_030168535_1_00647	CDS	1272	lamB		COG4580	Maltoporin
Dickeya_dadantii_XJ12_GCF_030168535_1_00648	CDS	315				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00649	CDS	2058	bglY	3.2.1.23	COG1874	Beta-galactosidase BglY
Dickeya_dadantii_XJ12_GCF_030168535_1_00650	CDS	1200	ganB	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
Dickeya_dadantii_XJ12_GCF_030168535_1_00651	CDS	915	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
Dickeya_dadantii_XJ12_GCF_030168535_1_00652	CDS	1308				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00653	CDS	1248	cycB		COG2182	Cyclodextrin-binding protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00654	CDS	1110	malK_1	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
Dickeya_dadantii_XJ12_GCF_030168535_1_00655	CDS	450				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00656	CDS	1104	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
Dickeya_dadantii_XJ12_GCF_030168535_1_00657	CDS	336				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00658	CDS	300				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00659	CDS	1035				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00660	CDS	1089	dhaD	1.1.1.6		Glycerol dehydrogenase
Dickeya_dadantii_XJ12_GCF_030168535_1_00661	CDS	1215		4.2.1.-	COG4948	D-galactonate dehydratase family member
Dickeya_dadantii_XJ12_GCF_030168535_1_00662	CDS	1023	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
Dickeya_dadantii_XJ12_GCF_030168535_1_00663	CDS	1422	ydfJ			Putative transporter YdfJ
Dickeya_dadantii_XJ12_GCF_030168535_1_00664	CDS	1473	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
Dickeya_dadantii_XJ12_GCF_030168535_1_00665	CDS	705	rspR_1		COG1802	HTH-type transcriptional repressor RspR
Dickeya_dadantii_XJ12_GCF_030168535_1_00666	CDS	1707	hutU	4.2.1.49	COG2987	Urocanate hydratase
Dickeya_dadantii_XJ12_GCF_030168535_1_00667	CDS	1557	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
Dickeya_dadantii_XJ12_GCF_030168535_1_00668	CDS	786	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
Dickeya_dadantii_XJ12_GCF_030168535_1_00669	CDS	852	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
Dickeya_dadantii_XJ12_GCF_030168535_1_00670	CDS	963	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00671	CDS	765				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00672	CDS	858				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00673	CDS	1503	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
Dickeya_dadantii_XJ12_GCF_030168535_1_00674	CDS	783	occP			Octopine permease ATP-binding protein P
Dickeya_dadantii_XJ12_GCF_030168535_1_00675	CDS	717	occM			Octopine transport system permease protein OccM
Dickeya_dadantii_XJ12_GCF_030168535_1_00676	CDS	723	occQ			Octopine transport system permease protein OccQ
Dickeya_dadantii_XJ12_GCF_030168535_1_00677	CDS	858	nocT			Nopaline-binding periplasmic protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00678	CDS	549	ves		COG3758	Protein Ves
Dickeya_dadantii_XJ12_GCF_030168535_1_00679	CDS	1365		3.5.4.32	COG0402	8-oxoguanine deaminase
Dickeya_dadantii_XJ12_GCF_030168535_1_00680	CDS	1215	hutI	3.5.2.7	COG1228	Imidazolonepropionase
Dickeya_dadantii_XJ12_GCF_030168535_1_00681	CDS	801				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00682	CDS	1944				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00683	CDS	870	folD		COG0190	Bifunctional protein FolD protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00684	CDS	213	ybcJ		COG2501	putative protein YbcJ
Dickeya_dadantii_XJ12_GCF_030168535_1_00685	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
Dickeya_dadantii_XJ12_GCF_030168535_1_00686	CDS	423				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00687	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
Dickeya_dadantii_XJ12_GCF_030168535_1_00688	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
Dickeya_dadantii_XJ12_GCF_030168535_1_00689	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
Dickeya_dadantii_XJ12_GCF_030168535_1_00690	CDS	1071	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
Dickeya_dadantii_XJ12_GCF_030168535_1_00691	CDS	1284	sdaC		COG0814	Serine transporter
Dickeya_dadantii_XJ12_GCF_030168535_1_00692	CDS	1371	sdaA_1	4.3.1.17	COG1760	L-serine dehydratase 1
Dickeya_dadantii_XJ12_GCF_030168535_1_00693	CDS	426				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00694	CDS	561				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00695	CDS	816	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
Dickeya_dadantii_XJ12_GCF_030168535_1_00696	CDS	1647				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00697	CDS	2157				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00698	CDS	2070	ppk	2.7.4.1	COG0855	Polyphosphate kinase
Dickeya_dadantii_XJ12_GCF_030168535_1_00699	CDS	1530	ppx	3.6.1.11	COG0248	Exopolyphosphatase
Dickeya_dadantii_XJ12_GCF_030168535_1_00700	CDS	216				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00701	CDS	267	ybiI		COG1734	putative protein YbiI
Dickeya_dadantii_XJ12_GCF_030168535_1_00702	CDS	429	uspG		COG0589	Universal stress protein UP12
Dickeya_dadantii_XJ12_GCF_030168535_1_00703	CDS	363				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00704	CDS	525	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
Dickeya_dadantii_XJ12_GCF_030168535_1_00705	tRNA	88				tRNA-Ser(tga)
Dickeya_dadantii_XJ12_GCF_030168535_1_00706	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
Dickeya_dadantii_XJ12_GCF_030168535_1_00707	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
Dickeya_dadantii_XJ12_GCF_030168535_1_00708	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
Dickeya_dadantii_XJ12_GCF_030168535_1_00709	CDS	309	hspQ		COG3785	Heat shock protein HspQ
Dickeya_dadantii_XJ12_GCF_030168535_1_00710	CDS	414	yccU		COG1832	putative protein YccU
Dickeya_dadantii_XJ12_GCF_030168535_1_00711	CDS	648				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00712	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
Dickeya_dadantii_XJ12_GCF_030168535_1_00713	CDS	2058	helD	3.6.4.12	COG0210	DNA helicase IV
Dickeya_dadantii_XJ12_GCF_030168535_1_00714	CDS	447	yccF		COG3304	Inner membrane protein YccF
Dickeya_dadantii_XJ12_GCF_030168535_1_00715	CDS	2196	yccS		COG1289	Inner membrane protein YccS
Dickeya_dadantii_XJ12_GCF_030168535_1_00716	CDS	630	sxy		COG3070	Protein Sxy
Dickeya_dadantii_XJ12_GCF_030168535_1_00717	CDS	495	sulA		COG5404	Cell division inhibitor SulA
Dickeya_dadantii_XJ12_GCF_030168535_1_00718	CDS	1062	ompA		COG2885	Outer membrane protein A
Dickeya_dadantii_XJ12_GCF_030168535_1_00719	CDS	963	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
Dickeya_dadantii_XJ12_GCF_030168535_1_00720	CDS	1182	nupC		COG1972	Nucleoside permease NupC
Dickeya_dadantii_XJ12_GCF_030168535_1_00721	CDS	1245	mdtA_1			Multidrug resistance protein MdtA
Dickeya_dadantii_XJ12_GCF_030168535_1_00722	CDS	3141	mdtB			Multidrug resistance protein MdtB
Dickeya_dadantii_XJ12_GCF_030168535_1_00723	CDS	3090	mdtC_1			Multidrug resistance protein MdtC
Dickeya_dadantii_XJ12_GCF_030168535_1_00724	CDS	1404	mdtD			Putative multidrug resistance protein MdtD
Dickeya_dadantii_XJ12_GCF_030168535_1_00725	CDS	1359	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
Dickeya_dadantii_XJ12_GCF_030168535_1_00726	CDS	732	baeR_1		COG0745	Transcriptional regulatory protein BaeR
Dickeya_dadantii_XJ12_GCF_030168535_1_00727	CDS	963	yqjG_1	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
Dickeya_dadantii_XJ12_GCF_030168535_1_00728	CDS	1377				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00729	CDS	408	psiE		COG3223	Protein PsiE
Dickeya_dadantii_XJ12_GCF_030168535_1_00730	CDS	780	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
Dickeya_dadantii_XJ12_GCF_030168535_1_00731	CDS	1248	yegT			Putative nucleoside transporter YegT
Dickeya_dadantii_XJ12_GCF_030168535_1_00732	CDS	1071	iolE_1	4.2.1.44		Inosose dehydratase
Dickeya_dadantii_XJ12_GCF_030168535_1_00733	CDS	1152	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
Dickeya_dadantii_XJ12_GCF_030168535_1_00734	CDS	981	rbsR_1		COG1609	Ribose operon repressor
Dickeya_dadantii_XJ12_GCF_030168535_1_00735	CDS	855				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00736	CDS	804	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
Dickeya_dadantii_XJ12_GCF_030168535_1_00737	CDS	795	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
Dickeya_dadantii_XJ12_GCF_030168535_1_00738	CDS	759	artI_1		COG0834	ABC transporter arginine-binding protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00739	CDS	702	yecS_1		COG0765	L-cystine transport system permease protein YecS
Dickeya_dadantii_XJ12_GCF_030168535_1_00740	CDS	726	glnQ_1			Glutamine transport ATP-binding protein GlnQ
Dickeya_dadantii_XJ12_GCF_030168535_1_00741	CDS	669	yecS_2		COG0765	L-cystine transport system permease protein YecS
Dickeya_dadantii_XJ12_GCF_030168535_1_00742	CDS	393				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00743	CDS	141				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00744	CDS	708				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00745	CDS	774				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00746	CDS	1668				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00747	CDS	378				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00748	CDS	660	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
Dickeya_dadantii_XJ12_GCF_030168535_1_00749	CDS	216				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00750	CDS	318				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00751	CDS	186				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00752	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
Dickeya_dadantii_XJ12_GCF_030168535_1_00753	CDS	1464	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
Dickeya_dadantii_XJ12_GCF_030168535_1_00754	CDS	1389	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
Dickeya_dadantii_XJ12_GCF_030168535_1_00755	CDS	1050	prtS	3.4.24.-		Protease PrtS
Dickeya_dadantii_XJ12_GCF_030168535_1_00756	CDS	369				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00757	CDS	243	yfgJ			putative protein YfgJ
Dickeya_dadantii_XJ12_GCF_030168535_1_00758	CDS	1488	der		COG1160	GTPase Der
Dickeya_dadantii_XJ12_GCF_030168535_1_00759	CDS	1182	bamB		COG1520	Outer membrane protein assembly factor BamB
Dickeya_dadantii_XJ12_GCF_030168535_1_00760	CDS	621				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00761	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Dickeya_dadantii_XJ12_GCF_030168535_1_00762	CDS	1122	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
Dickeya_dadantii_XJ12_GCF_030168535_1_00763	CDS	1002	rodZ		COG1426	Cytoskeleton protein RodZ
Dickeya_dadantii_XJ12_GCF_030168535_1_00764	CDS	756				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00765	CDS	1179	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
Dickeya_dadantii_XJ12_GCF_030168535_1_00766	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Dickeya_dadantii_XJ12_GCF_030168535_1_00767	CDS	855	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
Dickeya_dadantii_XJ12_GCF_030168535_1_00768	CDS	798				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00769	CDS	1296	pepB	3.4.11.23	COG0260	Peptidase B
Dickeya_dadantii_XJ12_GCF_030168535_1_00770	CDS	201	iscX		COG2975	Protein IscX
Dickeya_dadantii_XJ12_GCF_030168535_1_00771	CDS	336	fdx		COG0633	2Fe-2S ferredoxin
Dickeya_dadantii_XJ12_GCF_030168535_1_00772	CDS	1851	hscA		COG0443	Chaperone protein HscA
Dickeya_dadantii_XJ12_GCF_030168535_1_00773	CDS	519	hscB		COG1076	Co-chaperone protein HscB
Dickeya_dadantii_XJ12_GCF_030168535_1_00774	CDS	324	iscA		COG0316	Iron-binding protein IscA
Dickeya_dadantii_XJ12_GCF_030168535_1_00775	CDS	384	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
Dickeya_dadantii_XJ12_GCF_030168535_1_00776	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
Dickeya_dadantii_XJ12_GCF_030168535_1_00777	CDS	495	iscR		COG1959	HTH-type transcriptional regulator IscR
Dickeya_dadantii_XJ12_GCF_030168535_1_00778	CDS	750	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
Dickeya_dadantii_XJ12_GCF_030168535_1_00779	CDS	897	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
Dickeya_dadantii_XJ12_GCF_030168535_1_00780	CDS	1125				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00781	CDS	1083	hmuU_1		COG0609	Hemin transport system permease protein HmuU
Dickeya_dadantii_XJ12_GCF_030168535_1_00782	CDS	792	fhuC_1	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
Dickeya_dadantii_XJ12_GCF_030168535_1_00783	CDS	1122	btuF_1			Vitamin B12-binding protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00784	CDS	1041				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00785	CDS	663				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00786	CDS	1149	hcaT			putative 3-phenylpropionic acid transporter
Dickeya_dadantii_XJ12_GCF_030168535_1_00787	CDS	1254	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
Dickeya_dadantii_XJ12_GCF_030168535_1_00788	CDS	1188	hmp_1	1.14.12.17	COG1017	Flavohemoprotein
Dickeya_dadantii_XJ12_GCF_030168535_1_00789	CDS	1179	pelA	4.2.2.2	COG3866	Pectate lyase A
Dickeya_dadantii_XJ12_GCF_030168535_1_00790	CDS	1215	pelE_1	4.2.2.2		Pectate lyase E
Dickeya_dadantii_XJ12_GCF_030168535_1_00791	CDS	1179	pelE_2	4.2.2.2		Pectate lyase E
Dickeya_dadantii_XJ12_GCF_030168535_1_00792	CDS	1656				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00793	CDS	1101	pemA	3.1.1.11	COG4677	Pectinesterase A
Dickeya_dadantii_XJ12_GCF_030168535_1_00794	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
Dickeya_dadantii_XJ12_GCF_030168535_1_00795	CDS	1338	qseF		COG2204	Transcriptional regulatory protein QseF
Dickeya_dadantii_XJ12_GCF_030168535_1_00796	CDS	798	qseG			Quorum-sensing regulator protein G
Dickeya_dadantii_XJ12_GCF_030168535_1_00797	CDS	1434	glrK	2.7.13.3		Sensor histidine kinase GlrK
Dickeya_dadantii_XJ12_GCF_030168535_1_00798	CDS	3888	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
Dickeya_dadantii_XJ12_GCF_030168535_1_00799	CDS	1458	mltF	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
Dickeya_dadantii_XJ12_GCF_030168535_1_00800	CDS	492	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
Dickeya_dadantii_XJ12_GCF_030168535_1_00801	CDS	645	pgpC	3.1.3.27	COG0560	Phosphatidylglycerophosphatase C
Dickeya_dadantii_XJ12_GCF_030168535_1_00802	CDS	924	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
Dickeya_dadantii_XJ12_GCF_030168535_1_00803	CDS	342				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00804	CDS	2187	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
Dickeya_dadantii_XJ12_GCF_030168535_1_00805	CDS	846				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00806	CDS	1518				hypothetical protein
Dickeya_dadantii_XJ12_GCF_030168535_1_00807	CDS	777	pdeH	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
