locus_tag	ftype	length_bp	gene	EC_number	COG	product
Moranella_endobia_GCF_000364725_1_00251	CDS	294	groS		COG0234	10 kDa chaperonin
Moranella_endobia_GCF_000364725_1_00252	CDS	603	grpE		COG0576	Protein GrpE
Moranella_endobia_GCF_000364725_1_00253	CDS	480	smpB		COG0691	SsrA-binding protein
Moranella_endobia_GCF_000364725_1_00254	tmRNA	385	ssrA			transfer-messenger RNA, SsrA
Moranella_endobia_GCF_000364725_1_00255	CDS	1662	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
Moranella_endobia_GCF_000364725_1_00256	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
Moranella_endobia_GCF_000364725_1_00257	CDS	339	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
Moranella_endobia_GCF_000364725_1_00258	tRNA	76				tRNA-Phe(gaa)
Moranella_endobia_GCF_000364725_1_00259	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
Moranella_endobia_GCF_000364725_1_00260	CDS	1269	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
Moranella_endobia_GCF_000364725_1_00261	tRNA	90				tRNA-Ser(cga)
Moranella_endobia_GCF_000364725_1_00262	tRNA	76				tRNA-Asn(gtt)
Moranella_endobia_GCF_000364725_1_00263	CDS	303	thiC_1	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
Moranella_endobia_GCF_000364725_1_00264	CDS	279	thiC_2	4.1.99.17		Phosphomethylpyrimidine synthase
Moranella_endobia_GCF_000364725_1_00265	CDS	1086	thiC_3	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
Moranella_endobia_GCF_000364725_1_00266	CDS	657	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
Moranella_endobia_GCF_000364725_1_00267	CDS	4209	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Moranella_endobia_GCF_000364725_1_00268	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Moranella_endobia_GCF_000364725_1_00269	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
Moranella_endobia_GCF_000364725_1_00270	CDS	498	rplJ		COG0244	50S ribosomal protein L10
Moranella_endobia_GCF_000364725_1_00271	CDS	705	rplA		COG0081	50S ribosomal protein L1
Moranella_endobia_GCF_000364725_1_00272	CDS	429	rplK		COG0080	50S ribosomal protein L11
Moranella_endobia_GCF_000364725_1_00273	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
Moranella_endobia_GCF_000364725_1_00274	CDS	396	secE		COG0690	Protein translocase subunit SecE
Moranella_endobia_GCF_000364725_1_00275	CDS	1185	tufB		COG0050	Elongation factor Tu 2
Moranella_endobia_GCF_000364725_1_00276	tRNA	76				tRNA-Thr(ggt)
Moranella_endobia_GCF_000364725_1_00277	tRNA	75				tRNA-Gly(tcc)
Moranella_endobia_GCF_000364725_1_00278	tRNA	85				tRNA-Tyr(gta)
Moranella_endobia_GCF_000364725_1_00279	tRNA	76				tRNA-Thr(tgt)
Moranella_endobia_GCF_000364725_1_00280	CDS	1068	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
Moranella_endobia_GCF_000364725_1_00281	CDS	1161	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
Moranella_endobia_GCF_000364725_1_00282	CDS	441	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
Moranella_endobia_GCF_000364725_1_00283	CDS	2883	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Moranella_endobia_GCF_000364725_1_00284	CDS	1020	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
Moranella_endobia_GCF_000364725_1_00285	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
Moranella_endobia_GCF_000364725_1_00286	CDS	2283	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
Moranella_endobia_GCF_000364725_1_00287	CDS	2655	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
Moranella_endobia_GCF_000364725_1_00288	CDS	954	trxB	1.8.1.9	COG0492	Thioredoxin reductase
Moranella_endobia_GCF_000364725_1_00289	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
Moranella_endobia_GCF_000364725_1_00290	CDS	1722			COG1132	putative ABC transporter ATP-binding/permease protein
Moranella_endobia_GCF_000364725_1_00291	CDS	219	infA		COG0361	Translation initiation factor IF-1
Moranella_endobia_GCF_000364725_1_00292	CDS	2109	fusA		COG0480	Elongation factor G
Moranella_endobia_GCF_000364725_1_00293	CDS	471	rpsG		COG0049	30S ribosomal protein S7
Moranella_endobia_GCF_000364725_1_00294	CDS	375	rpsL		COG0048	30S ribosomal protein S12
Moranella_endobia_GCF_000364725_1_00295	CDS	288	tusB		COG2168	Protein TusB
Moranella_endobia_GCF_000364725_1_00296	CDS	360	tusC		COG2923	Protein TusC
Moranella_endobia_GCF_000364725_1_00297	CDS	372	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
Moranella_endobia_GCF_000364725_1_00298	CDS	1485	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
Moranella_endobia_GCF_000364725_1_00299	CDS	2370	mrcB		COG0744	Penicillin-binding protein 1B
Moranella_endobia_GCF_000364725_1_00300	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
Moranella_endobia_GCF_000364725_1_00301	CDS	963	lepB	3.4.21.89	COG0681	Signal peptidase I
Moranella_endobia_GCF_000364725_1_00302	CDS	690	rnc	3.1.26.3	COG0571	Ribonuclease 3
Moranella_endobia_GCF_000364725_1_00303	CDS	906	era		COG1159	GTPase Era
Moranella_endobia_GCF_000364725_1_00304	CDS	390	acpS_2	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
Moranella_endobia_GCF_000364725_1_00305	tRNA	77				tRNA-Asp(gtc)
Moranella_endobia_GCF_000364725_1_00306	rRNA	111				5S ribosomal RNA
Moranella_endobia_GCF_000364725_1_00307	rRNA	2914				23S ribosomal RNA
Moranella_endobia_GCF_000364725_1_00308	tRNA	74				tRNA-Ala(tgc)
Moranella_endobia_GCF_000364725_1_00309	tRNA	76				tRNA-Ile(gat)
Moranella_endobia_GCF_000364725_1_00310	rRNA	1539				16S ribosomal RNA
Moranella_endobia_GCF_000364725_1_00311	CDS	1377	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Moranella_endobia_GCF_000364725_1_00312	CDS	1617	yidC			Membrane protein insertase YidC
Moranella_endobia_GCF_000364725_1_00313	CDS	339	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
Moranella_endobia_GCF_000364725_1_00314	CDS	150	rpmH		COG0230	50S ribosomal protein L34
Moranella_endobia_GCF_000364725_1_00315	CDS	2151	priA	3.6.4.-	COG1198	Primosomal protein N'
Moranella_endobia_GCF_000364725_1_00316	CDS	216	rpmE		COG0254	50S ribosomal protein L31
Moranella_endobia_GCF_000364725_1_00317	CDS	1104	dnaN		COG0592	Beta sliding clamp
Moranella_endobia_GCF_000364725_1_00318	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Moranella_endobia_GCF_000364725_1_00319	tRNA	75				tRNA-Thr(cgt)
Moranella_endobia_GCF_000364725_1_00320	CDS	1014				hypothetical protein
Moranella_endobia_GCF_000364725_1_00321	CDS	210	cspC			Cold shock-like protein CspC
Moranella_endobia_GCF_000364725_1_00322	CDS	603	engB		COG0218	putative GTP-binding protein EngB
Moranella_endobia_GCF_000364725_1_00323	CDS	1404	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
Moranella_endobia_GCF_000364725_1_00324	CDS	561	ssb			Single-stranded DNA-binding protein
Moranella_endobia_GCF_000364725_1_00325	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
Moranella_endobia_GCF_000364725_1_00326	CDS	948	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
Moranella_endobia_GCF_000364725_1_00327	CDS	117				hypothetical protein
Moranella_endobia_GCF_000364725_1_00328	CDS	2166	uvrD	3.6.4.12	COG0210	DNA helicase II
Moranella_endobia_GCF_000364725_1_00329	tRNA	77				tRNA-Arg(tct)
Moranella_endobia_GCF_000364725_1_00330	CDS	261	folD	3.5.4.9		Bifunctional protein FolD protein
Moranella_endobia_GCF_000364725_1_00331	CDS	1401	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
Moranella_endobia_GCF_000364725_1_00332	CDS	318	hspQ		COG3785	Heat shock protein HspQ
Moranella_endobia_GCF_000364725_1_00333	CDS	150				hypothetical protein
Moranella_endobia_GCF_000364725_1_00334	CDS	816	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Moranella_endobia_GCF_000364725_1_00335	CDS	1248	cca		COG0617	Multifunctional CCA protein
Moranella_endobia_GCF_000364725_1_00336	CDS	327	grxD		COG0278	Glutaredoxin 4
Moranella_endobia_GCF_000364725_1_00337	CDS	654	rnt	3.1.13.-	COG0847	Ribonuclease T
Moranella_endobia_GCF_000364725_1_00338	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Moranella_endobia_GCF_000364725_1_00339	CDS	534	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
Moranella_endobia_GCF_000364725_1_00340	CDS	1665	ybaL		COG1226	Putative cation/proton antiporter YbaL
Moranella_endobia_GCF_000364725_1_00341	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Moranella_endobia_GCF_000364725_1_00342	CDS	324	trxA		COG0526	Thioredoxin 1
Moranella_endobia_GCF_000364725_1_00343	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
Moranella_endobia_GCF_000364725_1_00344	tRNA	77				tRNA-Arg(ccg)
Moranella_endobia_GCF_000364725_1_00345	tRNA	76				tRNA-His(gtg)
Moranella_endobia_GCF_000364725_1_00346	tRNA	87				tRNA-Leu(cag)
Moranella_endobia_GCF_000364725_1_00347	tRNA	77				tRNA-Pro(tgg)
Moranella_endobia_GCF_000364725_1_00348	CDS	582	lpoB		COG3417	Penicillin-binding protein activator LpoB
Moranella_endobia_GCF_000364725_1_00349	CDS	354		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Moranella_endobia_GCF_000364725_1_00350	CDS	1005	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
Moranella_endobia_GCF_000364725_1_00351	CDS	219	cspG		COG1278	Cold shock-like protein CspG
Moranella_endobia_GCF_000364725_1_00352	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Moranella_endobia_GCF_000364725_1_00353	CDS	813	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
Moranella_endobia_GCF_000364725_1_00354	CDS	1002	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
Moranella_endobia_GCF_000364725_1_00355	CDS	1293	surA	5.2.1.8	COG0760	Chaperone SurA
Moranella_endobia_GCF_000364725_1_00356	CDS	2334	lptD		COG1452	LPS-assembly protein LptD
Moranella_endobia_GCF_000364725_1_00357	CDS	279				hypothetical protein
Moranella_endobia_GCF_000364725_1_00358	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
Moranella_endobia_GCF_000364725_1_00359	CDS	237	rpmB		COG0227	50S ribosomal protein L28
Moranella_endobia_GCF_000364725_1_00360	CDS	168	rpmG		COG0267	50S ribosomal protein L33
Moranella_endobia_GCF_000364725_1_00361	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Moranella_endobia_GCF_000364725_1_00362	CDS	1683	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Moranella_endobia_GCF_000364725_1_00363	CDS	540	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
Moranella_endobia_GCF_000364725_1_00364	CDS	654	adk	2.7.4.3	COG0563	Adenylate kinase
Moranella_endobia_GCF_000364725_1_00365	CDS	1461	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
Moranella_endobia_GCF_000364725_1_00366	CDS	1533	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
Moranella_endobia_GCF_000364725_1_00367	CDS	1845	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
Moranella_endobia_GCF_000364725_1_00368	CDS	300	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
Moranella_endobia_GCF_000364725_1_00369	CDS	549	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
Moranella_endobia_GCF_000364725_1_00370	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
Moranella_endobia_GCF_000364725_1_00371	CDS	942	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
Moranella_endobia_GCF_000364725_1_00372	CDS	2733	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
Moranella_endobia_GCF_000364725_1_00373	CDS	1350	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
Moranella_endobia_GCF_000364725_1_00374	CDS	525	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
Moranella_endobia_GCF_000364725_1_00375	CDS	1791	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
Moranella_endobia_GCF_000364725_1_00376	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
Moranella_endobia_GCF_000364725_1_00377	CDS	369	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
Moranella_endobia_GCF_000364725_1_00378	CDS	1080	mreB		COG1077	Cell shape-determining protein MreB
Moranella_endobia_GCF_000364725_1_00379	CDS	873	mreC		COG1792	Cell shape-determining protein MreC
Moranella_endobia_GCF_000364725_1_00380	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Moranella_endobia_GCF_000364725_1_00381	CDS	3225	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
Moranella_endobia_GCF_000364725_1_00382	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
Moranella_endobia_GCF_000364725_1_00383	CDS	828	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
Moranella_endobia_GCF_000364725_1_00384	CDS	489	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
Moranella_endobia_GCF_000364725_1_00385	CDS	2817	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Moranella_endobia_GCF_000364725_1_00386	CDS	282	rpsT		COG0268	30S ribosomal protein S20
Moranella_endobia_GCF_000364725_1_00387	CDS	1131	dnaJ		COG0484	Chaperone protein DnaJ
Moranella_endobia_GCF_000364725_1_00388	CDS	1899	dnaK		COG0443	Chaperone protein DnaK
Moranella_endobia_GCF_000364725_1_00389	CDS	540	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
Moranella_endobia_GCF_000364725_1_00390	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
Moranella_endobia_GCF_000364725_1_00391	CDS	876	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
Moranella_endobia_GCF_000364725_1_00392	CDS	480	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
Moranella_endobia_GCF_000364725_1_00393	CDS	1986	mutL		COG0323	DNA mismatch repair protein MutL
Moranella_endobia_GCF_000364725_1_00394	CDS	945	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Moranella_endobia_GCF_000364725_1_00395	CDS	267	hfq			RNA-binding protein Hfq
Moranella_endobia_GCF_000364725_1_00396	CDS	1218	hflK		COG0330	Modulator of FtsH protease HflK
Moranella_endobia_GCF_000364725_1_00397	CDS	993	hflC		COG0330	Modulator of FtsH protease HflC
Moranella_endobia_GCF_000364725_1_00398	CDS	2331	rnr	3.1.13.1	COG0557	Ribonuclease R
Moranella_endobia_GCF_000364725_1_00399	CDS	903	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
Moranella_endobia_GCF_000364725_1_00400	CDS	717	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
Moranella_endobia_GCF_000364725_1_00401	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
Moranella_endobia_GCF_000364725_1_00402	CDS	1107	ompC		COG3203	Outer membrane porin C
Moranella_endobia_GCF_000364725_1_00403	CDS	411	rpsF		COG0360	30S ribosomal protein S6
Moranella_endobia_GCF_000364725_1_00404	CDS	327	priB		COG2965	Primosomal replication protein N
Moranella_endobia_GCF_000364725_1_00405	CDS	228	rpsR		COG0238	30S ribosomal protein S18
Moranella_endobia_GCF_000364725_1_00406	CDS	453	rplI		COG0359	50S ribosomal protein L9
Moranella_endobia_GCF_000364725_1_00407	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
Moranella_endobia_GCF_000364725_1_00408	CDS	252	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
Moranella_endobia_GCF_000364725_1_00409	CDS	732	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
Moranella_endobia_GCF_000364725_1_00410	tRNA	77				tRNA-Val(gac)
Moranella_endobia_GCF_000364725_1_00411	CDS	609	ribC	2.5.1.9	COG0307	Riboflavin synthase
Moranella_endobia_GCF_000364725_1_00412	CDS	828	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
Moranella_endobia_GCF_000364725_1_00413	CDS	1575	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
Moranella_endobia_GCF_000364725_1_00414	CDS	579	trpG	4.1.3.27		Anthranilate synthase component 2
Moranella_endobia_GCF_000364725_1_00415	CDS	1356	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
Moranella_endobia_GCF_000364725_1_00416	CDS	1191	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
Moranella_endobia_GCF_000364725_1_00417	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
Moranella_endobia_GCF_000364725_1_00418	CDS	750				hypothetical protein
Moranella_endobia_GCF_000364725_1_00419	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Moranella_endobia_GCF_000364725_1_00420	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
Moranella_endobia_GCF_000364725_1_00421	CDS	1233	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
Moranella_endobia_GCF_000364725_1_00422	CDS	972	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
Moranella_endobia_GCF_000364725_1_00423	CDS	771	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
Moranella_endobia_GCF_000364725_1_00424	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
Moranella_endobia_GCF_000364725_1_00425	CDS	1005	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
Moranella_endobia_GCF_000364725_1_00426	CDS	621	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
Moranella_endobia_GCF_000364725_1_00427	CDS	495	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Moranella_endobia_GCF_000364725_1_00428	CDS	744	yebC		COG0217	putative transcriptional regulatory protein YebC
Moranella_endobia_GCF_000364725_1_00429	CDS	1761	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
Moranella_endobia_GCF_000364725_1_00430	CDS	480	ibpB		COG0071	Small heat shock protein IbpB
Moranella_endobia_GCF_000364725_1_00431	CDS	417	ibpA		COG0071	Small heat shock protein IbpA
Moranella_endobia_GCF_000364725_1_00432	CDS	126				hypothetical protein
Moranella_endobia_GCF_000364725_1_00433	CDS	3543	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
Moranella_endobia_GCF_000364725_1_00434	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
Moranella_endobia_GCF_000364725_1_00435	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
Moranella_endobia_GCF_000364725_1_00436	tRNA	90				tRNA-Ser(gga)
Moranella_endobia_GCF_000364725_1_00437	CDS	1017	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
Moranella_endobia_GCF_000364725_1_00438	CDS	489	lptE		COG2980	LPS-assembly lipoprotein LptE
Moranella_endobia_GCF_000364725_1_00439	CDS	2598	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
Moranella_endobia_GCF_000364725_1_00440	CDS	492	rnhA	3.1.26.4	COG0328	Ribonuclease HI
Moranella_endobia_GCF_000364725_1_00441	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
Moranella_endobia_GCF_000364725_1_00442	CDS	669	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
Moranella_endobia_GCF_000364725_1_00443	CDS	864	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
Moranella_endobia_GCF_000364725_1_00444	CDS	666	lipB	2.3.1.181	COG0321	Octanoyltransferase
Moranella_endobia_GCF_000364725_1_00445	CDS	948	lipA	2.8.1.8	COG0320	Lipoyl synthase
Moranella_endobia_GCF_000364725_1_00446	tRNA	77				tRNA-Arg(acg)
Moranella_endobia_GCF_000364725_1_00447	tRNA	92				tRNA-Ser(gct)
Moranella_endobia_GCF_000364725_1_00448	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
Moranella_endobia_GCF_000364725_1_00449	CDS	471	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Moranella_endobia_GCF_000364725_1_00450	CDS	534	nlpD			Murein hydrolase activator NlpD
Moranella_endobia_GCF_000364725_1_00451	CDS	168				hypothetical protein
Moranella_endobia_GCF_000364725_1_00452	CDS	2553	mutS		COG0249	DNA mismatch repair protein MutS
Moranella_endobia_GCF_000364725_1_00453	CDS	789	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
Moranella_endobia_GCF_000364725_1_00454	CDS	999	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
Moranella_endobia_GCF_000364725_1_00455	CDS	168				hypothetical protein
Moranella_endobia_GCF_000364725_1_00456	CDS	303	acpP			Acyl carrier protein
Moranella_endobia_GCF_000364725_1_00457	CDS	735	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Moranella_endobia_GCF_000364725_1_00458	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
Moranella_endobia_GCF_000364725_1_00459	CDS	171	rpmF		COG0333	50S ribosomal protein L32
Moranella_endobia_GCF_000364725_1_00460	CDS	969	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
Moranella_endobia_GCF_000364725_1_00461	CDS	2556	rne	3.1.26.12		Ribonuclease E
Moranella_endobia_GCF_000364725_1_00462	CDS	855	manZ		COG3716	PTS system mannose-specific EIID component
Moranella_endobia_GCF_000364725_1_00463	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
Moranella_endobia_GCF_000364725_1_00464	CDS	969	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
Moranella_endobia_GCF_000364725_1_00465	CDS	192				hypothetical protein
Moranella_endobia_GCF_000364725_1_00466	CDS	510	dsbB		COG1495	Disulfide bond formation protein B
Moranella_endobia_GCF_000364725_1_00467	CDS	735	minC		COG0850	Septum site-determining protein MinC
Moranella_endobia_GCF_000364725_1_00468	CDS	816	minD		COG2894	Septum site-determining protein MinD
Moranella_endobia_GCF_000364725_1_00469	CDS	255	minE		COG0851	Cell division topological specificity factor
Moranella_endobia_GCF_000364725_1_00470	CDS	750	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
Moranella_endobia_GCF_000364725_1_00471	CDS	690	bamD		COG4105	Outer membrane protein assembly factor BamD
Moranella_endobia_GCF_000364725_1_00472	CDS	1554	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
Moranella_endobia_GCF_000364725_1_00473	CDS	288	rplY		COG1825	50S ribosomal protein L25
Moranella_endobia_GCF_000364725_1_00474	tRNA	76				tRNA-Trp(cca)
Moranella_endobia_GCF_000364725_1_00475	CDS	1515				hypothetical protein
Moranella_endobia_GCF_000364725_1_00476	CDS	2049	ligA	6.5.1.2	COG0272	DNA ligase
Moranella_endobia_GCF_000364725_1_00477	CDS	117				hypothetical protein
Moranella_endobia_GCF_000364725_1_00478	CDS	264	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
Moranella_endobia_GCF_000364725_1_00479	CDS	165	thiD_2	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
